GeneID	GCWZY	GCWZZ	GCXAA	GCXAB	GCXAC	GCXAG	GCXAH	GCXAN	GCXAO	GCXAP	GCXAS	GCXAT
gene_6131	0	0	0	1	2	2	1	7	3	0	0	0
gene_6132	0	0	0	40	87	68	25	51	34	33	11	31
gene_6133	0	0	0	3	2	6	0	8	2	1	2	0
gene_6134	0	0	0	17	24	50	13	25	11	6	11	5
gene_6135	0	0	0	0	7	5	1	0	4	0	0	1
gene_6136	0	0	0	6	8	12	7	11	5	3	3	1
gene_6137	0	0	0	8	5	10	3	4	2	4	0	3
gene_6138	0	0	0	5	3	2	0	1	2	1	0	0
gene_6139	0	0	0	5	4	6	2	9	17	6	6	6
gene_614	0	0	0	1	4	2	0	1	3	0	0	0
gene_6140	0	0	0	0	3	0	0	0	0	0	0	0
gene_6141	0	0	0	3	0	3	0	0	2	1	1	0
gene_6142	0	0	0	6	10	15	1	7	4	5	0	3
gene_6143	0	0	0	18	33	48	8	19	12	7	3	10
gene_6144	0	0	0	42	47	46	4	21	7	8	13	15
gene_6145	0	0	0	9	25	22	10	25	9	8	6	6
gene_6146	0	0	0	0	1	0	0	0	0	0	0	0
gene_6147	0	0	0	2	7	4	1	5	0	1	0	0
gene_6148	0	0	0	43	70	54	12	38	24	12	0	26
gene_6149	0	0	0	7	3	10	18	28	14	7	5	11
gene_615	0	0	0	0	0	0	0	1	0	0	1	0
gene_6150	0	0	0	4	5	7	6	9	8	2	2	2
gene_6151	0	0	0	17	17	22	4	13	2	5	3	9
gene_6152	0	0	0	5	2	7	6	3	3	2	3	0
gene_6153	0	0	0	152	224	325	82	194	83	63	77	117
gene_6154	1	0	0	38	55	53	9	21	12	3	5	12
gene_6155	0	0	0	34	21	55	60	85	48	40	29	20
gene_6156	0	0	0	5	4	10	0	7	7	2	2	3
gene_6157	0	0	0	2	0	0	0	0	0	0	1	2
gene_6158	0	0	0	2	7	7	3	5	2	1	0	4
gene_6159	0	0	0	7	11	9	7	7	2	6	0	4
gene_616	0	0	0	0	0	0	0	0	0	0	0	0
gene_6160	0	0	0	15	44	43	11	18	12	6	8	4
gene_6161	0	0	0	11	5	13	3	11	2	0	2	2
gene_6162	0	0	0	0	0	0	0	0	0	0	0	0
gene_6163	0	0	0	11	11	17	3	8	5	2	3	4
gene_6164	0	0	0	0	1	3	1	2	1	0	0	1
gene_6165	0	0	0	11	9	13	3	3	11	1	3	4
gene_6166	0	0	0	14	11	34	0	3	4	1	0	0
gene_6167	0	0	0	14	14	36	4	33	17	8	7	13
gene_6168	0	0	0	13	11	19	17	26	14	20	4	15
gene_6169	0	0	0	0	1	0	0	0	0	4	0	0
gene_617	2	0	0	80	618	473	42	64	79	18	24	31
gene_6170	0	0	0	9	25	15	2	4	4	11	3	5
gene_6171	0	0	0	106	141	207	101	124	73	46	46	84
gene_6172	0	0	0	0	0	1	1	2	1	0	0	3
gene_6173	0	0	0	5	9	10	2	11	7	1	4	3
gene_6174	0	0	0	167	223	314	114	230	116	65	79	140
gene_6175	0	0	0	19	21	20	5	6	14	6	13	16
gene_6176	0	0	0	41	43	62	24	49	35	29	18	31
gene_6177	0	0	0	17	16	15	6	12	8	6	3	8
gene_6178	0	0	0	10	7	3	5	8	5	1	3	9
gene_6179	0	0	0	31	50	61	19	40	30	14	12	22
gene_618	0	0	0	2	7	3	1	0	1	0	0	1
gene_6180	0	0	0	48	71	87	21	49	29	11	17	26
gene_6181	1	0	0	39	36	63	26	54	19	27	19	26
gene_6182	0	0	0	41	24	39	14	21	23	15	11	18
gene_6183	0	0	0	75	31	64	21	27	18	9	20	25
gene_6184	0	0	0	14	10	20	2	19	8	8	8	8
gene_6185	0	0	0	5	24	18	13	21	7	8	10	6
gene_6186	0	0	0	9	3	10	5	10	11	2	1	6
gene_6187	0	0	0	126	101	112	48	143	59	40	18	43
gene_6188	0	0	0	0	2	0	0	0	1	1	0	1
gene_6189	0	0	0	0	0	3	1	0	1	0	0	0
gene_619	0	0	0	12	21	18	2	7	7	6	1	9
gene_6190	0	0	0	17	29	24	9	10	9	3	4	7
gene_6191	0	0	0	36	21	36	18	24	14	5	5	12
gene_6192	0	0	0	10	11	15	10	18	19	6	8	8
gene_6193	0	0	0	27	22	25	5	12	15	4	8	4
gene_6194	0	0	0	59	55	39	20	25	7	5	11	16
gene_6195	0	0	0	0	2	0	0	0	0	0	0	0
gene_6196	0	0	0	9	10	11	4	10	3	2	1	4
gene_6197	0	0	0	15	32	35	2	15	18	3	3	12
gene_6198	0	0	0	5	6	9	6	10	3	3	2	6
gene_6199	0	0	0	6	1	2	10	9	5	1	0	1
gene_62	0	0	0	7	9	15	9	10	7	3	0	9
gene_620	0	0	0	18	10	11	4	13	16	1	9	6
gene_6200	0	0	0	0	3	2	1	1	2	2	1	0
gene_6201	0	0	0	5	14	13	4	17	5	5	6	12
gene_6202	0	0	0	3	7	8	15	13	4	4	1	2
gene_6203	0	0	0	1	6	3	1	2	2	1	0	1
gene_6204	0	0	0	28	50	55	8	30	15	12	9	15
gene_6205	0	0	0	7	12	13	2	5	4	1	1	2
gene_6206	0	0	0	54	131	154	48	91	49	43	27	60
gene_6207	0	0	0	173	225	168	51	164	100	32	51	48
gene_6208	0	0	0	59	57	67	23	44	22	19	7	27
gene_6209	0	0	0	0	0	0	0	0	0	0	0	0
gene_621	0	0	0	3	6	10	4	3	4	1	2	2
gene_6210	0	0	0	0	0	0	0	0	0	0	0	0
gene_6211	0	0	0	0	0	0	0	1	0	2	0	1
gene_6212	0	0	0	0	0	0	1	1	0	0	0	0
gene_6213	0	0	0	0	0	1	1	2	2	1	0	1
gene_6214	0	0	0	1	3	2	4	3	2	0	1	0
gene_6215	0	0	0	31	49	36	14	27	14	10	19	27
gene_6216	0	0	0	39	32	30	19	27	14	13	10	18
gene_6217	0	0	0	1	0	0	0	2	0	0	2	0
gene_6218	0	0	0	0	10	4	0	2	1	1	1	0
gene_6219	0	0	0	2	5	1	1	4	0	0	1	1
gene_622	0	0	0	10	11	16	13	11	11	17	4	11
gene_6220	0	0	0	0	0	0	0	0	0	0	0	0
gene_6221	0	0	0	0	0	0	0	0	0	0	0	0
gene_6222	0	0	0	0	0	0	0	0	0	0	0	0
gene_6223	0	0	0	1	0	1	1	1	1	0	0	0
gene_6224	0	0	0	8	6	9	9	7	7	3	0	2
gene_6225	0	0	0	3	2	2	0	0	0	0	0	0
gene_6226	0	0	0	0	0	0	0	1	0	0	0	2
gene_6227	0	0	0	0	0	0	0	1	0	0	0	0
gene_6228	0	0	0	0	2	0	3	1	1	1	0	1
gene_6229	0	0	0	1	5	2	0	3	0	0	1	0
gene_623	0	0	0	16	14	7	4	17	8	6	2	1
gene_6230	0	0	0	4	0	1	2	3	2	4	0	2
gene_6231	0	0	0	7	10	15	10	17	6	9	3	5
gene_6232	0	0	0	1	1	10	2	2	3	2	0	0
gene_6233	0	0	0	10	19	14	8	7	7	4	3	6
gene_6234	0	0	0	38	26	19	11	39	25	15	18	20
gene_6235	0	0	0	20	16	14	11	44	16	10	9	12
gene_6236	0	0	0	21	13	34	17	16	12	5	10	10
gene_6237	0	0	0	4	0	0	1	6	0	2	0	0
gene_6238	0	0	0	0	0	0	1	2	1	2	2	5
gene_6239	0	0	0	36	50	43	18	26	10	16	17	23
gene_624	0	0	0	28	10	49	28	51	20	27	15	21
gene_6240	0	0	0	6	6	7	4	6	4	5	0	3
gene_6241	0	0	0	81	79	77	29	54	29	12	23	26
gene_6242	0	0	0	1	19	13	5	2	1	3	2	8
gene_6243	0	0	0	27	19	25	13	35	18	17	10	19
gene_6244	0	0	0	102	130	100	29	65	46	14	22	26
gene_6245	0	0	0	1	1	4	0	3	2	0	0	0
gene_6246	0	0	0	3	2	3	0	0	3	0	0	0
gene_6247	0	0	0	21	41	48	12	24	20	9	8	23
gene_6248	0	0	0	8	2	10	4	8	6	2	7	1
gene_6249	0	0	0	30	23	26	14	26	10	3	8	11
gene_625	0	0	0	1	2	5	0	7	4	2	5	7
gene_6250	0	0	0	22	16	9	4	12	9	9	4	4
gene_6251	0	0	0	1	0	0	0	0	0	0	0	1
gene_6252	0	0	0	286	191	124	55	169	80	64	60	112
gene_6253	0	0	0	16	18	10	2	0	3	0	0	0
gene_6254	0	0	0	0	0	0	0	0	0	0	0	0
gene_6255	0	0	0	4	1	2	2	4	1	1	6	3
gene_6256	2	0	0	54	64	46	34	62	34	19	21	30
gene_6257	0	0	0	1	2	0	1	0	0	0	0	0
gene_6258	0	0	0	1	2	0	1	7	0	0	1	4
gene_6259	0	0	0	7	8	2	7	9	8	1	7	4
gene_626	0	0	0	0	0	0	0	0	0	0	0	0
gene_6260	0	0	0	0	0	0	0	0	0	0	0	0
gene_6261	0	0	0	27	45	29	6	24	10	4	6	12
gene_6262	0	0	0	0	0	0	0	0	0	0	0	0
gene_6263	0	0	0	65	82	116	53	102	50	43	42	48
gene_6264	0	0	0	0	0	0	0	0	0	0	0	0
gene_6265	0	0	0	0	0	0	0	0	0	0	0	0
gene_6266	0	0	0	0	0	0	0	0	0	0	0	0
gene_6267	0	0	0	0	0	0	0	0	1	0	0	0
gene_6268	0	0	0	0	2	2	1	0	1	1	0	1
gene_6269	0	0	0	26	32	32	15	37	22	8	15	3
gene_627	0	0	0	7	8	12	2	3	3	2	5	5
gene_6270	0	0	0	0	0	0	0	1	0	0	0	0
gene_6271	0	0	0	85	158	172	226	244	255	98	141	126
gene_6272	0	0	0	2	3	1	0	5	3	2	0	2
gene_6273	0	0	0	18	23	53	12	17	19	10	7	6
gene_6274	0	0	0	45	63	38	11	17	9	11	10	7
gene_6275	0	0	0	0	1	0	0	0	0	0	0	0
gene_6276	0	0	0	0	1	0	0	0	0	0	0	0
gene_6277	0	0	0	7	5	2	0	3	0	1	3	1
gene_6278	0	0	0	26	31	21	6	13	8	5	7	5
gene_6279	0	0	0	20	23	27	22	7	20	10	5	15
gene_628	0	0	0	0	0	0	0	0	0	0	0	0
gene_6280	0	0	0	9	13	12	7	14	4	8	3	1
gene_6281	0	0	0	3	10	10	11	12	8	4	5	4
gene_6282	0	0	0	5	0	0	2	2	3	1	3	2
gene_6283	0	0	0	0	0	0	0	0	0	0	0	0
gene_6284	0	0	0	5	6	5	2	3	5	1	0	5
gene_6285	0	0	0	0	0	1	0	0	0	1	0	0
gene_6286	0	0	0	50	67	48	12	29	28	13	17	27
gene_6287	0	0	0	16	10	18	3	27	15	4	13	14
gene_6288	0	0	0	2	0	1	1	2	1	2	0	1
gene_6289	0	0	0	32	50	44	19	21	8	12	12	15
gene_629	0	0	0	19	36	34	14	39	11	12	6	7
gene_6290	0	0	0	37	27	22	20	27	11	6	15	13
gene_6291	0	0	0	13	5	4	6	3	2	0	1	1
gene_6292	0	0	0	10	16	13	7	12	6	6	5	5
gene_6293	0	0	0	0	0	0	0	0	0	0	0	0
gene_6294	0	0	0	11	13	4	2	8	6	2	1	2
gene_6295	0	0	0	33	31	39	13	31	14	14	13	14
gene_6296	0	0	0	8	9	5	3	4	4	2	2	4
gene_6297	0	0	0	7	8	5	2	5	7	6	2	7
gene_6298	0	0	0	3	2	0	0	0	1	0	1	1
gene_6299	0	0	0	8	15	11	2	9	9	3	20	9
gene_63	0	0	0	1	0	4	1	2	0	0	0	1
gene_630	0	0	0	23	118	67	11	11	10	6	2	10
gene_6300	0	0	0	2	5	8	1	3	3	3	10	0
gene_6301	0	0	0	2	4	3	1	2	2	0	5	2
gene_6302	0	0	0	0	0	0	0	0	2	0	4	5
gene_6303	0	0	0	1	1	0	1	2	1	1	9	3
gene_6304	0	0	0	0	1	1	0	1	2	4	8	5
gene_6305	0	0	0	2	0	7	2	5	5	3	3	3
gene_6306	0	0	0	7	12	11	5	16	11	5	3	12
gene_6307	1	0	0	0	4	0	1	4	0	4	1	1
gene_6308	0	0	0	4	1	0	2	2	4	3	20	6
gene_6309	0	0	0	0	0	1	0	0	0	0	8	6
gene_631	0	0	0	0	1	2	0	0	0	0	0	0
gene_6310	0	0	0	12	11	6	14	37	20	12	3	13
gene_6311	0	0	0	2	1	0	0	3	4	2	0	0
gene_6312	0	0	0	15	24	38	9	10	10	8	5	21
gene_6313	0	0	0	1	0	0	0	0	0	0	0	2
gene_6314	1	0	0	95	182	85	166	282	156	143	102	137
gene_6315	0	0	0	2	10	12	1	4	5	3	3	3
gene_6316	0	0	0	17	33	22	7	14	7	12	6	8
gene_6317	0	0	0	1	2	2	0	1	0	0	0	0
gene_6318	0	0	0	4	3	3	2	1	1	2	1	1
gene_6319	0	0	0	0	1	0	0	0	0	1	0	1
gene_632	0	0	0	0	0	0	0	0	1	0	0	0
gene_6320	0	0	0	31	32	32	21	27	29	12	10	14
gene_6321	0	0	0	3	3	5	3	3	6	0	0	6
gene_6322	0	0	0	9	13	23	3	13	8	2	3	0
gene_6323	0	0	0	17	23	17	6	9	8	2	4	4
gene_6324	0	0	0	5	5	13	10	12	16	9	4	10
gene_6325	0	0	0	46	69	51	20	40	22	17	18	21
gene_6326	0	0	0	12	16	8	5	12	8	1	3	6
gene_6327	0	0	0	52	52	29	8	33	18	13	17	23
gene_6328	0	0	0	2	3	2	1	3	1	3	0	0
gene_6329	0	0	0	7	2	8	5	8	7	0	2	2
gene_633	0	0	0	5	7	0	0	1	1	3	0	0
gene_6330	0	0	0	12	7	8	1	17	5	0	1	7
gene_6331	1	0	0	7	6	6	0	9	9	1	3	0
gene_6332	0	0	0	15	16	13	5	16	15	11	10	8
gene_6333	0	0	0	0	2	1	2	1	1	0	0	2
gene_6334	0	0	0	7	9	16	4	5	5	1	3	9
gene_6335	0	0	0	3	4	2	3	2	3	2	2	3
gene_6336	0	0	0	26	42	65	18	37	14	15	9	19
gene_6337	0	0	0	0	0	0	0	0	0	0	0	1
gene_6338	0	0	0	22	24	28	5	11	10	3	4	9
gene_6339	0	0	0	3	4	9	0	3	9	2	1	1
gene_634	0	0	0	0	0	0	0	0	0	0	0	0
gene_6340	0	0	0	5	4	13	3	7	2	1	3	2
gene_6341	0	0	0	0	0	0	0	0	0	0	0	0
gene_6342	0	0	0	0	0	0	0	0	0	0	0	0
gene_6343	0	0	0	2	2	8	1	6	0	0	3	0
gene_6344	0	0	0	2	7	8	3	8	1	0	0	1
gene_6345	0	0	0	26	20	13	6	16	10	7	5	9
gene_6346	0	0	0	7	19	25	7	19	6	5	6	5
gene_6347	0	0	0	8	3	10	0	7	6	1	1	2
gene_6348	0	0	0	3	1	3	1	4	4	4	1	0
gene_6349	0	0	0	21	33	40	11	12	6	6	6	6
gene_635	0	0	0	2	5	7	3	1	3	2	2	2
gene_6350	0	0	0	1	3	0	0	1	1	0	1	0
gene_6351	0	0	0	2	1	1	0	1	0	2	0	2
gene_6352	0	0	0	4	14	25	10	13	6	10	9	5
gene_6353	0	0	0	8	15	24	9	0	6	6	0	7
gene_6354	0	0	0	5	3	2	0	2	3	1	0	0
gene_6355	0	0	0	0	0	0	0	0	0	0	0	0
gene_6356	0	0	0	2	0	3	3	1	2	1	0	0
gene_6357	0	0	0	4	8	5	0	1	0	0	1	1
gene_6358	0	0	0	0	0	0	0	0	5	3	4	9
gene_6359	0	0	0	16	7	8	3	11	9	5	1	5
gene_636	0	0	0	20	66	53	5	9	13	10	7	12
gene_6360	0	0	0	14	4	15	1	3	3	0	7	7
gene_6361	0	0	0	11	11	26	6	12	6	3	3	11
gene_6362	0	0	0	4	12	14	4	2	2	1	0	1
gene_6363	0	0	0	1	0	0	0	0	0	2	0	3
gene_6364	0	0	0	1	0	0	1	1	1	1	0	1
gene_6365	0	0	0	6	7	6	1	5	2	2	2	5
gene_6366	0	0	0	5	3	2	4	13	6	1	1	5
gene_6367	0	0	0	2	1	6	1	1	5	0	1	1
gene_6368	0	0	0	2	2	3	1	3	0	1	2	0
gene_6369	0	0	0	5	5	4	5	1	1	1	2	0
gene_637	0	0	0	0	0	0	0	0	0	0	0	0
gene_6370	0	0	0	2	1	2	0	2	0	0	0	0
gene_6371	0	0	0	14	39	36	10	7	7	4	5	12
gene_6372	0	0	0	0	2	2	1	1	2	0	3	1
gene_6373	0	0	0	0	0	0	0	0	0	0	0	0
gene_6374	0	0	0	9	7	16	6	10	2	6	1	8
gene_6375	0	0	0	2	2	3	1	1	0	0	1	2
gene_6376	0	0	0	2	8	7	0	9	1	0	1	1
gene_6377	0	0	0	12	16	20	4	10	5	5	4	5
gene_6378	0	0	0	17	27	12	17	39	21	8	8	10
gene_6379	0	0	0	5	4	10	10	17	10	3	4	4
gene_638	0	0	0	19	55	73	21	39	15	15	11	29
gene_6380	0	0	0	1	12	9	6	9	3	2	4	3
gene_6381	0	0	0	8	14	13	2	12	2	2	2	2
gene_6382	0	0	0	6	9	7	2	4	6	3	3	0
gene_6383	0	0	0	11	24	22	7	12	9	2	7	10
gene_6384	0	0	0	0	1	2	0	0	1	0	0	2
gene_6385	0	0	0	27	40	31	9	31	16	18	5	17
gene_6386	0	0	0	29	31	60	20	43	20	10	9	15
gene_6387	0	0	0	20	28	36	17	22	14	5	8	5
gene_6388	0	0	0	46	32	21	10	17	12	5	9	8
gene_6389	0	0	0	3	9	7	0	3	2	0	1	2
gene_639	0	0	0	48	70	82	39	48	48	25	15	33
gene_6390	0	0	0	1	0	3	1	0	0	0	2	2
gene_6391	0	0	0	19	34	29	17	30	17	13	9	13
gene_6392	0	0	0	6	3	6	9	11	7	3	4	8
gene_6393	0	0	0	5	22	24	3	2	3	3	2	4
gene_6394	0	0	0	466	214	107	283	796	357	182	213	395
gene_6395	0	0	0	0	0	0	0	0	0	0	0	0
gene_6396	0	0	0	0	0	0	0	0	0	0	0	0
gene_6397	0	0	0	8	3	3	3	5	7	7	2	7
gene_6398	0	0	0	23	12	21	10	22	14	1	7	13
gene_6399	0	0	0	0	0	0	0	0	0	0	0	0
gene_64	0	0	0	124	158	73	46	108	60	41	30	41
gene_640	0	0	0	5	12	6	1	2	0	0	1	2
gene_6400	0	0	0	0	0	0	0	0	0	0	0	0
gene_6401	0	0	0	21	20	6	11	16	11	0	7	4
gene_6402	0	0	0	7	8	20	8	10	9	6	2	6
gene_6403	0	0	0	0	4	10	2	0	0	0	0	2
gene_6404	0	0	0	2	1	4	1	4	6	1	2	1
gene_6405	0	0	0	177	183	121	47	121	66	43	34	52
gene_6406	0	0	0	0	0	0	0	0	0	0	0	0
gene_6407	0	0	0	36	39	35	11	36	27	13	17	14
gene_6408	0	0	0	9	1	6	1	4	0	4	0	1
gene_6409	0	0	0	5	3	4	1	6	4	2	4	1
gene_641	0	0	0	7	6	9	0	1	2	1	2	0
gene_6410	0	0	0	42	33	33	22	52	31	14	13	26
gene_6411	0	0	0	24	26	25	10	18	14	3	4	6
gene_6412	0	0	0	5	6	6	5	11	4	4	1	2
gene_6413	1	0	0	176	735	549	49	158	42	26	44	45
gene_6414	0	0	0	6	6	8	6	6	1	2	1	3
gene_6415	0	0	0	0	1	0	0	1	1	0	0	0
gene_6416	0	0	0	6	14	14	5	9	8	7	2	4
gene_6417	0	0	0	15	13	21	6	13	13	4	6	9
gene_6418	0	0	0	11	4	5	5	12	2	0	6	8
gene_6419	0	0	0	0	0	0	0	0	0	0	0	0
gene_642	0	0	0	14	7	3	8	3	3	2	2	1
gene_6420	0	0	0	98	17	10	53	222	57	32	46	107
gene_6421	0	0	0	39	62	54	13	38	15	11	16	25
gene_6422	0	0	0	25	33	31	13	16	14	12	9	26
gene_6423	0	0	0	15	8	14	6	22	11	6	4	5
gene_6424	0	0	0	0	0	0	0	0	0	0	0	0
gene_6425	0	0	0	1	5	2	0	1	0	0	0	0
gene_6426	0	0	0	4	13	12	13	12	16	8	6	14
gene_6427	0	0	0	43	31	49	33	60	34	26	28	27
gene_6428	0	0	0	8	2	4	1	2	3	1	3	8
gene_6429	0	0	0	13	18	8	7	10	11	0	0	4
gene_643	0	0	0	15	8	6	5	17	7	9	8	7
gene_6430	0	0	0	18	11	23	7	16	7	8	4	10
gene_6431	0	0	0	6	11	15	13	14	12	4	12	11
gene_6432	0	0	0	42	51	41	24	43	26	16	11	16
gene_6433	0	0	0	130	118	90	72	191	60	34	50	45
gene_6434	0	0	0	0	0	0	0	0	0	0	0	0
gene_6435	0	0	0	1	2	1	1	0	1	0	1	1
gene_6436	0	0	0	4	5	3	0	3	3	0	1	2
gene_6437	0	0	0	0	0	0	0	0	0	0	0	0
gene_6438	1	0	0	23	32	38	9	27	13	5	7	17
gene_6439	0	0	0	3	6	6	7	1	7	1	1	2
gene_644	0	0	0	17	6	7	25	24	7	14	4	16
gene_6440	0	0	0	22	39	35	17	34	19	10	11	12
gene_6441	0	0	0	22	48	33	12	24	11	9	6	20
gene_6442	0	0	0	2	2	1	0	1	0	1	0	5
gene_6443	0	0	0	2	3	7	1	2	2	0	1	1
gene_6444	0	0	0	3	2	5	0	2	0	1	0	0
gene_6445	0	0	0	60	37	13	14	37	19	13	4	13
gene_6446	0	0	0	0	0	0	0	0	0	0	0	0
gene_6447	0	0	0	1	0	0	0	0	1	0	0	0
gene_6448	0	0	0	24	15	17	8	11	10	5	7	4
gene_6449	0	0	0	1	0	1	1	0	0	0	0	0
gene_645	0	0	0	44	17	6	5	30	7	8	5	10
gene_6450	0	0	0	7	7	10	5	3	6	2	4	1
gene_6451	0	0	0	88	131	89	15	56	41	37	27	35
gene_6452	0	0	0	0	0	0	0	0	0	0	0	0
gene_6453	0	0	0	20	47	50	63	130	116	110	57	176
gene_6454	0	0	0	39	70	86	27	34	31	16	19	26
gene_6455	0	0	0	62	48	32	9	38	34	21	7	18
gene_6456	0	0	0	0	0	0	1	0	0	0	0	0
gene_6457	0	0	0	42	30	23	10	22	12	4	5	5
gene_6458	0	0	0	0	0	2	0	0	0	0	0	0
gene_6459	0	0	0	9	16	24	9	14	10	8	6	4
gene_646	0	0	0	14	19	11	5	21	14	1	5	11
gene_6460	0	0	0	0	0	0	0	0	0	0	0	0
gene_6461	0	0	0	0	0	0	0	0	0	0	0	0
gene_6462	0	0	0	0	0	0	0	0	0	0	0	0
gene_6463	0	0	0	7	9	6	0	4	2	1	1	1
gene_6464	0	0	0	12	7	12	0	4	3	2	0	4
gene_6465	0	0	0	3	2	3	0	1	0	0	0	0
gene_6466	0	0	0	0	6	4	1	4	1	1	0	3
gene_6467	0	0	0	0	0	0	0	0	0	0	0	0
gene_6468	0	0	0	0	0	0	0	0	0	0	0	0
gene_6469	0	0	0	0	0	0	0	0	0	0	0	0
gene_647	0	0	0	13	6	13	7	15	4	5	8	5
gene_6470	0	0	0	0	0	0	0	0	0	0	0	0
gene_6471	0	0	0	0	0	0	0	0	0	0	0	0
gene_6472	0	0	0	2	4	7	5	8	4	0	4	1
gene_6473	0	0	0	0	0	0	0	0	0	0	0	0
gene_6474	0	0	0	60	80	97	48	76	28	9	19	24
gene_6475	0	0	0	16	11	11	5	3	3	8	2	5
gene_6476	0	0	0	13	11	14	2	4	5	2	2	2
gene_6477	0	0	0	0	3	1	0	1	0	0	0	1
gene_6478	0	0	0	0	0	0	0	0	0	0	0	0
gene_6479	0	0	0	7	8	10	6	10	3	3	3	5
gene_648	0	0	0	49	60	69	25	55	26	24	18	31
gene_6480	0	0	0	2	3	8	0	3	1	0	1	3
gene_6481	0	0	0	15	3	13	7	13	7	2	6	3
gene_6482	0	0	0	0	0	1	0	2	0	7	79	24
gene_6483	0	0	0	3	0	3	0	4	5	5	31	6
gene_6484	0	0	0	16	13	14	7	25	16	12	29	18
gene_6485	0	0	0	0	1	0	0	2	3	1	0	0
gene_6486	0	0	0	3	5	5	2	7	4	2	6	11
gene_6487	0	0	0	58	48	40	27	45	19	19	15	27
gene_6488	0	0	0	0	0	0	0	0	0	0	0	0
gene_6489	0	0	0	0	0	0	0	0	0	0	0	0
gene_649	0	0	0	0	1	0	0	0	0	0	0	0
gene_6490	0	0	0	19	3	4	1	2	1	2	6	5
gene_6491	0	0	0	0	0	0	0	0	0	0	0	0
gene_6492	0	0	0	0	0	0	0	0	0	0	0	0
gene_6493	0	0	0	0	0	0	0	0	0	1	0	0
gene_6494	0	0	0	0	0	0	0	0	0	0	0	0
gene_6495	0	0	0	0	0	0	0	0	0	0	0	0
gene_6496	0	0	0	1	2	1	1	4	0	1	0	0
gene_6497	0	0	0	8	14	8	2	9	5	0	1	2
gene_6498	0	0	0	4	5	10	1	1	0	0	0	0
gene_6499	0	0	0	0	0	0	0	0	0	0	0	0
gene_65	0	0	0	0	4	9	0	3	5	0	0	2
gene_650	1	0	0	71	98	115	24	45	33	33	27	40
gene_6500	0	0	0	59	74	33	22	67	29	19	13	9
gene_6501	0	0	0	1	1	1	0	1	0	0	0	0
gene_6502	0	0	0	312	101	56	96	374	205	82	160	302
gene_6503	0	0	0	34	11	4	4	13	14	1	3	3
gene_6504	0	0	0	0	1	0	0	0	0	0	0	0
gene_6505	0	0	0	0	0	0	0	0	0	0	0	0
gene_6506	0	0	0	0	0	0	0	0	0	0	0	0
gene_6507	0	0	0	7	13	20	5	7	3	0	3	1
gene_6508	0	0	0	0	0	0	0	0	0	0	1	0
gene_6509	0	0	0	2	7	6	2	3	0	0	0	2
gene_651	0	0	0	0	0	0	0	0	0	0	0	0
gene_6510	0	0	0	0	1	0	0	1	0	0	0	0
gene_6511	0	0	0	65	72	64	19	50	18	14	7	20
gene_6512	0	0	0	12	11	4	5	8	2	5	5	1
gene_6513	0	0	0	3	2	1	0	0	0	0	0	0
gene_6514	0	0	0	5	6	15	6	18	8	3	1	1
gene_6515	0	0	0	65	123	189	48	63	49	33	27	42
gene_6516	0	0	0	6	6	17	5	5	3	4	3	4
gene_6517	0	0	0	1	1	0	0	0	2	0	1	1
gene_6518	0	0	0	0	0	0	0	0	0	0	0	0
gene_6519	0	0	0	6	10	5	0	14	9	5	1	4
gene_652	0	0	0	24	22	21	4	42	12	11	8	7
gene_6520	0	0	0	81	91	78	44	71	50	16	28	35
gene_6521	0	0	0	0	0	1	2	0	0	0	0	0
gene_6522	0	0	0	1	0	2	1	0	3	0	0	0
gene_6523	0	0	0	22	15	40	12	27	23	8	3	12
gene_6524	0	0	0	4	9	4	1	2	0	0	0	1
gene_6525	0	0	0	2	2	2	1	1	1	0	0	0
gene_6526	0	0	0	0	0	0	0	0	0	0	0	0
gene_6527	0	0	0	2	2	1	1	1	0	0	0	0
gene_6528	0	0	0	0	0	0	0	0	0	0	0	0
gene_6529	0	0	0	5	11	13	3	3	5	3	2	3
gene_653	0	0	0	5	8	3	0	4	4	2	2	5
gene_6530	0	0	0	37	33	42	17	46	24	17	13	22
gene_6531	0	0	0	4	4	4	1	2	1	2	0	1
gene_6532	0	0	0	7	15	19	8	12	9	7	3	6
gene_6533	0	0	0	14	7	9	10	24	24	5	7	15
gene_6534	0	0	0	17	19	27	5	15	7	4	8	4
gene_6535	0	0	0	20	29	38	13	24	10	7	4	9
gene_6536	0	0	0	0	0	0	1	2	0	0	0	0
gene_6537	0	0	0	22	16	14	2	13	7	1	4	8
gene_6538	0	0	0	0	0	0	0	0	0	0	0	0
gene_6539	0	0	0	21	12	11	11	13	9	12	3	2
gene_654	0	0	0	26	18	31	23	41	31	13	12	15
gene_6540	0	0	0	9	10	21	11	4	9	7	6	7
gene_6541	0	0	0	79	120	93	47	136	73	39	36	38
gene_6542	0	0	0	0	3	4	0	2	2	1	0	1
gene_6543	0	0	0	27	58	48	21	37	26	12	22	21
gene_6544	0	0	0	0	0	0	0	0	0	0	0	0
gene_6545	0	0	0	0	1	1	2	2	2	0	0	2
gene_6546	0	0	0	56	72	53	15	46	17	12	11	29
gene_6547	0	0	0	48	54	66	15	49	27	35	9	26
gene_6548	0	0	0	10	14	9	7	12	11	8	5	4
gene_6549	0	0	0	3	0	5	3	1	3	1	0	6
gene_655	0	0	0	0	0	0	0	0	0	0	0	0
