GeneID	GCUYS	GCUYT	GCUYU	GCUYW	GCUYX	GCUYY	GCUYZ	GCUZA	GCUZB	GCUYN	GCUYO
gene_6403	0	0	0	8	12	4	15	3	0	4	4
gene_6404	0	0	0	0	2	2	12	6	4	3	8
gene_6405	0	0	0	214	212	83	334	55	33	68	217
gene_6406	0	0	0	0	0	0	1	0	0	0	0
gene_6407	0	0	0	45	57	37	135	33	5	21	61
gene_6408	0	0	0	2	9	4	16	0	2	5	9
gene_6409	0	0	0	6	5	8	20	2	1	3	17
gene_641	0	0	0	5	13	0	4	1	1	2	5
gene_6410	0	0	0	33	50	55	159	34	18	36	61
gene_6411	0	0	0	30	33	19	44	5	12	19	19
gene_6412	0	0	0	7	18	8	21	4	2	2	13
gene_6413	0	0	0	475	565	82	408	48	29	62	162
gene_6414	0	0	0	6	17	5	19	4	3	6	17
gene_6415	0	0	0	0	6	6	6	0	0	1	1
gene_6416	0	0	0	7	16	6	30	7	3	4	17
gene_6417	0	0	0	17	27	19	47	10	7	17	31
gene_6418	0	0	0	7	15	17	32	9	5	10	15
gene_6419	0	0	0	0	0	0	0	0	0	0	0
gene_642	0	0	0	9	16	9	16	8	1	3	14
gene_6420	0	0	0	107	14	180	459	83	68	151	507
gene_6421	0	0	0	71	63	44	119	34	14	30	72
gene_6422	0	0	0	45	39	36	87	24	7	19	58
gene_6423	0	0	0	22	21	15	44	10	5	5	39
gene_6424	0	0	0	0	0	0	0	0	0	0	0
gene_6425	0	0	0	2	3	1	4	0	0	0	0
gene_6426	0	0	0	9	20	20	51	14	5	10	31
gene_6427	0	0	0	65	73	90	161	48	31	45	100
gene_6428	0	0	0	8	13	8	11	7	2	7	9
gene_6429	0	0	0	29	25	6	36	11	2	0	28
gene_643	0	0	0	25	21	17	37	7	6	20	23
gene_6430	0	0	0	24	27	12	35	11	9	19	29
gene_6431	0	0	0	7	12	31	65	12	7	19	31
gene_6432	0	0	0	57	52	39	158	27	12	42	90
gene_6433	0	0	0	231	174	204	819	104	47	97	310
gene_6434	0	0	0	0	0	0	0	0	0	0	0
gene_6435	0	0	0	3	3	3	13	3	0	0	6
gene_6436	0	0	0	8	3	5	10	3	1	1	0
gene_6437	0	0	0	2	0	0	2	0	0	0	0
gene_6438	0	0	0	40	55	37	85	14	10	25	46
gene_6439	0	0	0	2	8	5	18	3	2	3	9
gene_644	0	0	0	21	8	36	37	20	8	15	40
gene_6440	0	0	0	36	41	19	98	20	9	17	56
gene_6441	0	0	0	36	44	21	45	8	8	20	54
gene_6442	0	0	0	0	2	2	2	0	0	0	0
gene_6443	0	0	0	5	6	0	4	2	0	0	1
gene_6444	0	0	0	3	4	1	5	2	1	1	1
gene_6445	0	0	0	47	15	38	105	31	15	26	81
gene_6446	0	0	0	0	0	0	0	0	0	0	0
gene_6447	0	0	0	0	0	0	4	1	0	0	0
gene_6448	0	0	0	19	27	18	47	9	5	7	25
gene_6449	0	0	0	1	1	1	5	1	0	0	4
gene_645	0	0	0	58	17	13	37	16	4	17	36
gene_6450	0	0	0	13	13	10	16	5	1	4	13
gene_6451	0	0	0	114	119	43	153	47	19	46	134
gene_6452	0	0	0	0	0	0	0	0	0	0	0
gene_6453	0	0	0	15	37	167	458	123	139	194	351
gene_6454	0	0	0	51	88	64	125	30	22	36	79
gene_6455	0	1	0	73	64	52	139	36	15	34	77
gene_6456	0	0	0	0	0	0	0	0	0	0	0
gene_6457	0	0	0	57	42	22	54	14	5	17	33
gene_6458	0	0	0	0	0	0	0	0	0	0	0
gene_6459	0	0	0	17	46	16	48	5	3	15	15
gene_646	0	0	0	17	26	17	57	13	4	11	50
gene_6460	0	0	0	0	0	0	0	0	0	0	0
gene_6461	0	0	0	0	0	0	0	0	0	0	0
gene_6462	0	0	0	0	0	0	0	0	0	0	0
gene_6463	0	0	0	7	6	4	9	4	2	4	7
gene_6464	0	0	0	17	8	3	24	0	2	2	10
gene_6465	0	0	0	5	6	3	4	0	0	0	3
gene_6466	0	0	0	3	5	2	6	1	0	2	3
gene_6467	0	0	0	0	0	0	1	0	0	0	0
gene_6468	0	0	0	0	0	0	0	0	0	0	0
gene_6469	0	0	0	0	0	0	0	0	0	0	0
gene_647	0	0	0	8	23	31	33	18	4	7	22
gene_6470	0	0	0	0	0	0	0	0	0	0	0
gene_6471	0	0	0	0	0	0	0	0	0	0	0
gene_6472	0	0	0	10	5	3	14	3	3	0	1
gene_6473	0	0	0	0	0	0	0	0	0	0	0
gene_6474	0	0	0	70	96	84	187	47	20	42	45
gene_6475	0	0	0	11	36	15	28	8	2	8	16
gene_6476	0	0	0	6	15	5	21	9	3	4	11
gene_6477	0	0	0	1	1	0	3	0	0	0	0
gene_6478	0	0	0	0	0	0	0	0	0	0	0
gene_6479	0	0	0	6	18	10	42	12	6	16	31
gene_648	0	0	0	62	84	68	175	53	13	41	90
gene_6480	0	0	0	3	2	7	5	4	1	2	5
gene_6481	0	0	0	8	6	13	18	4	7	2	17
gene_6482	0	0	0	5	0	3	5	0	2	0	7
gene_6483	0	0	0	5	1	7	9	2	0	1	13
gene_6484	0	0	0	24	22	25	31	27	10	17	62
gene_6485	0	0	0	2	0	4	5	2	0	1	1
gene_6486	0	0	0	2	4	9	31	4	5	9	16
gene_6487	0	0	0	56	73	55	126	43	16	20	74
gene_6488	0	0	0	0	0	0	0	0	0	0	0
gene_6489	0	0	0	0	0	0	1	0	0	1	0
gene_649	0	0	0	2	1	0	0	0	0	1	0
gene_6490	0	0	0	5	11	3	15	2	0	1	14
gene_6491	0	0	0	0	0	0	0	0	0	0	0
gene_6492	0	0	0	0	0	0	0	0	0	0	0
gene_6493	0	0	0	2	0	0	1	0	0	0	1
gene_6494	0	0	0	0	0	0	0	0	0	0	0
gene_6495	0	0	0	0	0	0	0	0	0	0	0
gene_6496	0	0	0	8	4	1	11	1	0	3	3
gene_6497	0	0	0	5	4	3	13	2	3	4	9
gene_6498	0	0	0	8	1	0	6	3	0	1	1
gene_6499	0	0	0	0	0	0	0	0	0	0	0
gene_65	0	0	0	0	7	2	6	2	0	5	3
gene_650	0	0	0	95	169	57	135	43	28	43	71
gene_6500	0	0	0	76	80	48	155	24	10	32	86
gene_6501	0	0	0	1	0	0	0	0	1	0	1
gene_6502	0	0	0	290	127	320	563	231	105	369	687
gene_6503	0	0	0	29	9	14	38	18	1	8	27
gene_6504	0	0	0	0	0	0	2	0	0	0	0
gene_6505	0	0	0	0	0	0	0	0	0	0	0
gene_6506	0	0	0	0	0	0	0	0	0	0	0
gene_6507	0	0	0	18	19	11	20	8	2	8	8
gene_6508	0	0	0	0	1	0	1	0	0	0	1
gene_6509	0	0	0	2	16	5	6	2	0	1	5
gene_651	0	0	0	0	0	0	2	1	0	0	0
gene_6510	0	0	0	0	1	1	1	1	2	1	0
gene_6511	0	0	0	102	73	39	132	41	12	30	81
gene_6512	0	0	0	9	13	14	27	6	4	10	15
gene_6513	0	0	0	2	0	0	1	1	0	2	1
gene_6514	0	0	0	16	7	19	44	15	12	7	32
gene_6515	0	0	0	68	163	79	154	41	35	61	122
gene_6516	0	0	0	4	25	6	14	2	2	5	19
gene_6517	0	0	0	2	2	0	5	0	1	0	6
gene_6518	0	0	0	0	0	0	0	0	0	0	0
gene_6519	0	0	0	7	15	9	31	5	1	3	21
gene_652	0	0	0	39	38	15	64	16	5	17	47
gene_6520	0	0	0	76	102	76	277	73	26	69	127
gene_6521	0	0	0	0	3	0	2	0	0	0	1
gene_6522	0	0	0	1	4	3	2	0	1	0	0
gene_6523	0	0	0	27	65	24	99	26	8	12	47
gene_6524	0	0	0	3	12	0	13	1	1	1	2
gene_6525	0	0	0	2	1	4	4	1	1	2	2
gene_6526	0	0	0	0	0	0	0	0	0	0	0
gene_6527	0	0	0	3	3	1	3	1	0	1	1
gene_6528	0	0	0	0	0	0	0	0	0	0	0
gene_6529	0	0	0	16	25	16	20	7	4	4	16
gene_653	0	0	0	4	9	8	9	6	2	5	8
gene_6530	0	0	0	49	48	48	130	42	22	38	65
gene_6531	0	0	0	6	6	2	6	0	1	1	3
gene_6532	0	0	0	24	36	10	45	8	7	18	19
gene_6533	0	0	0	19	17	27	132	21	6	20	44
gene_6534	0	0	0	20	30	17	42	9	7	4	17
gene_6535	0	0	0	22	51	13	57	8	8	19	26
gene_6536	0	0	0	0	3	0	2	0	0	0	2
gene_6537	0	0	0	19	24	14	25	8	2	6	8
gene_6538	0	0	0	0	0	0	0	0	0	0	0
gene_6539	0	0	0	12	26	19	44	17	5	12	17
gene_654	0	0	0	26	47	77	166	35	23	39	68
gene_6540	0	0	0	13	18	18	57	9	4	12	20
gene_6541	0	0	0	139	148	95	389	87	38	72	258
gene_6542	0	0	0	3	4	0	4	1	3	0	1
gene_6543	0	0	0	70	76	44	129	34	18	30	79
gene_6544	0	0	0	0	0	0	0	0	0	0	1
gene_6545	0	0	0	2	2	4	5	0	0	0	4
gene_6546	0	0	0	83	97	32	130	24	8	31	78
gene_6547	0	0	0	61	102	36	113	39	10	20	50
gene_6548	0	0	0	23	19	21	34	13	10	8	26
gene_6549	0	0	0	7	7	5	8	1	1	1	0
gene_655	0	0	0	0	0	0	0	0	0	0	0
gene_6550	0	0	0	15	17	7	25	5	1	3	10
gene_6551	0	0	0	5	5	7	14	3	3	1	8
gene_6552	0	0	0	34	41	71	305	36	11	60	70
gene_6553	0	0	0	4	2	1	1	0	0	0	0
gene_6554	0	0	0	10	12	80	247	20	25	44	136
gene_6555	0	0	0	18	10	37	100	31	21	31	72
gene_6556	0	0	0	16	21	7	10	10	3	1	11
gene_6557	0	0	0	10	10	4	21	5	2	0	8
gene_6558	0	0	0	0	1	1	8	1	0	3	4
gene_6559	0	0	0	15	34	13	39	15	7	11	12
gene_656	0	0	0	14	27	22	47	7	6	11	14
gene_6560	0	0	0	1	9	3	4	1	2	1	3
gene_6561	0	0	0	2	4	9	32	2	0	6	41
gene_6562	0	0	0	67	45	36	157	35	28	19	73
gene_6563	0	0	0	662	484	150	932	110	41	59	270
gene_6564	0	0	0	1	0	0	0	0	0	0	0
gene_6565	0	0	0	7	3	7	26	4	3	3	4
gene_6566	0	0	0	0	0	0	0	0	0	0	0
gene_6567	0	0	0	0	0	0	0	0	0	0	0
gene_6568	0	0	0	6	9	4	8	12	1	4	5
gene_6569	0	0	0	4	16	8	15	4	1	6	6
gene_657	0	0	0	1	1	5	5	1	2	1	5
gene_6570	0	0	0	0	0	0	0	0	0	0	0
gene_6571	0	0	0	6	11	7	23	15	1	10	11
gene_6572	0	0	0	0	0	0	0	0	0	0	1
gene_6573	0	0	0	4	3	20	62	7	7	14	37
gene_6574	0	0	0	2	1	14	51	3	8	18	25
gene_6575	0	0	0	3	3	0	8	0	1	1	8
gene_6576	0	0	0	20	18	18	59	15	3	13	23
gene_6577	0	0	0	5	20	15	30	6	5	7	10
gene_6578	0	0	0	7	19	6	60	2	5	8	24
gene_6579	0	0	0	0	0	0	0	1	0	0	1
gene_658	0	0	0	28	79	16	66	15	6	13	23
gene_6580	0	0	0	0	4	0	0	0	0	0	0
gene_6581	0	0	0	1	8	0	2	0	0	1	3
gene_6582	0	0	0	2	9	0	4	0	0	1	3
gene_6583	0	0	0	23	56	49	126	9	5	14	40
gene_6584	0	0	0	23	24	9	47	9	0	13	25
gene_6585	0	0	0	23	58	18	48	10	7	17	23
gene_6586	0	0	0	10	8	2	16	3	4	3	14
gene_6587	0	0	0	0	2	1	2	0	0	1	0
gene_6588	0	0	0	24	16	25	59	12	11	16	32
gene_6589	0	0	0	11	14	17	35	22	10	8	28
gene_659	0	0	0	17	18	3	7	0	0	0	1
gene_6590	0	0	0	12	9	10	18	8	1	3	18
gene_6591	0	0	0	7	13	6	20	6	1	4	5
gene_6592	0	0	0	0	0	0	0	0	0	0	0
gene_6593	0	0	0	14	28	33	60	23	7	18	38
gene_6594	0	0	0	24	18	52	69	27	6	44	52
gene_6595	0	0	0	188	238	141	402	157	78	126	314
gene_6596	0	0	0	47	70	33	122	10	5	19	36
gene_6597	0	0	0	12	16	11	44	5	1	2	16
gene_6598	0	0	0	19	15	10	35	7	8	13	14
gene_6599	0	0	0	17	24	20	41	18	9	12	16
gene_66	0	0	0	17	16	9	50	12	3	5	21
gene_660	0	0	0	5	3	4	9	4	0	1	6
gene_6600	0	0	0	14	7	5	25	6	1	7	9
gene_6601	0	0	0	0	0	0	0	1	0	0	0
gene_6602	0	0	0	2	4	1	11	2	0	2	9
gene_6603	0	0	0	0	0	0	0	0	0	0	0
gene_6604	0	0	0	0	0	0	0	0	0	0	0
gene_6605	0	0	0	48	51	37	81	24	20	20	48
gene_6606	0	0	0	13	10	4	21	4	3	1	6
gene_6607	0	0	0	7	8	10	15	3	0	3	5
gene_6608	0	0	0	6	28	13	9	4	1	14	11
gene_6609	0	0	0	1	5	2	4	0	0	2	4
gene_661	0	0	0	1	5	6	22	4	1	5	14
gene_6610	0	0	0	118	191	116	287	72	35	84	157
gene_6611	0	0	0	0	2	1	5	0	0	1	2
gene_6612	0	0	0	182	311	62	221	29	18	42	110
gene_6613	0	0	0	0	0	0	0	0	0	0	0
gene_6614	0	0	0	0	2	1	0	0	0	0	1
gene_6615	0	0	0	1	2	2	2	0	0	1	0
gene_6616	0	0	0	0	1	0	0	0	0	0	0
gene_6617	0	0	0	50	117	49	83	28	11	27	70
gene_6618	0	0	0	0	0	1	0	0	1	0	0
gene_6619	0	0	0	43	46	52	134	32	14	41	73
gene_662	0	0	0	19	28	9	37	11	2	9	21
gene_6620	0	0	0	7	5	0	0	1	1	2	2
gene_6621	0	0	0	16	52	12	18	6	11	15	21
gene_6622	0	0	0	9	9	1	7	3	2	3	3
gene_6623	0	0	0	18	39	9	29	9	5	7	25
gene_6624	0	0	0	62	148	64	148	51	15	33	80
gene_6625	0	0	0	0	0	0	0	0	0	0	0
gene_6626	0	0	0	8	27	13	14	11	5	3	18
gene_6627	0	0	0	4	5	1	10	0	1	1	3
gene_6628	0	0	0	13	17	5	12	0	3	1	5
gene_6629	0	0	0	0	0	0	0	0	0	0	0
gene_663	0	0	0	0	0	0	0	0	0	0	0
gene_6630	0	0	0	7	5	5	18	2	0	4	8
gene_6631	0	0	0	36	35	39	131	26	11	22	46
gene_6632	0	0	0	1	2	0	1	3	0	0	0
gene_6633	0	0	0	10	8	38	74	14	4	12	41
gene_6634	0	0	0	0	1	2	7	0	0	5	7
gene_6635	0	0	0	1	0	0	5	1	0	2	1
gene_6636	0	0	0	2	4	1	8	1	4	0	3
gene_6637	0	0	0	23	31	15	32	9	1	6	26
gene_6638	0	0	0	7	16	33	36	17	2	10	24
gene_6639	0	0	0	14	14	12	46	11	9	19	38
gene_664	0	0	0	5	9	0	1	0	3	0	2
gene_6640	0	0	0	6	10	6	23	5	1	2	10
gene_6641	0	0	0	6	7	10	36	5	3	4	19
gene_6642	0	0	0	0	0	0	0	0	0	0	0
gene_6643	0	0	0	0	0	2	0	0	1	1	0
gene_6644	0	0	0	0	0	0	0	0	0	0	0
gene_6645	0	0	0	0	0	0	0	0	0	0	0
gene_6646	0	0	0	14	9	4	19	7	6	1	6
gene_6647	0	0	0	16	32	10	42	8	1	16	20
gene_6648	0	0	0	2	1	3	3	3	3	0	2
gene_6649	0	0	0	15	10	18	24	9	3	7	16
gene_665	0	0	0	7	8	3	8	2	1	3	2
gene_6650	0	0	0	9	11	4	16	13	5	8	18
gene_6651	0	0	0	2	4	2	9	3	0	2	6
gene_6652	0	0	0	3	9	3	12	2	0	6	11
gene_6653	0	0	0	2	1	4	7	1	0	2	6
gene_6654	0	0	0	7	23	4	32	5	3	11	16
gene_6655	0	0	0	0	0	0	0	0	0	0	0
gene_6656	0	0	0	41	57	28	74	18	6	16	59
gene_6657	0	0	0	3	2	1	8	0	0	0	7
gene_6658	0	0	0	29	34	17	49	10	3	14	29
gene_6659	0	0	0	3	3	6	27	2	3	2	20
gene_666	0	0	0	63	71	30	116	21	9	31	58
gene_6660	0	0	0	15	42	17	48	15	7	20	31
gene_6661	0	0	0	7	3	5	12	2	2	6	7
gene_6662	0	0	0	5	7	3	14	4	2	0	5
gene_6663	0	0	0	8	10	5	6	0	0	1	6
gene_6664	0	0	0	33	44	24	52	17	4	18	17
gene_6665	0	0	0	2	0	2	3	1	0	2	2
gene_6666	0	0	0	5	3	4	15	1	3	3	4
gene_6667	0	0	0	14	28	14	44	12	2	13	28
gene_6668	0	0	0	160	225	73	201	74	25	48	140
gene_6669	0	0	0	2	1	0	7	1	2	1	8
gene_667	0	0	0	18	15	9	21	7	5	7	15
gene_6670	0	0	0	22	15	17	42	11	9	5	35
gene_6671	0	0	0	27	10	31	104	23	9	25	80
gene_6672	0	0	0	20	28	17	24	9	7	10	20
gene_6673	0	0	0	0	2	4	0	3	0	2	1
gene_6674	0	0	0	8	37	63	59	45	16	32	10
gene_6675	0	0	0	98	173	202	384	142	48	158	147
gene_6676	0	0	0	96	375	245	535	184	60	143	133
gene_6677	0	0	0	66	90	34	120	29	10	14	52
gene_6678	0	0	0	90	102	44	106	41	7	18	56
gene_6679	0	0	0	22	52	51	129	44	7	28	31
gene_668	0	0	0	1	8	0	2	0	1	0	2
gene_6680	0	0	0	28	32	31	64	15	12	11	57
gene_6681	0	0	0	60	27	18	71	25	2	13	47
gene_6682	0	0	0	75	54	25	88	21	13	9	59
gene_6683	0	0	0	124	67	18	119	12	2	10	22
gene_6684	0	0	0	0	2	2	0	0	3	1	0
gene_6685	0	0	0	30	18	12	43	9	7	9	27
gene_6686	0	0	0	16	10	3	22	3	0	5	11
gene_6687	0	0	0	4	3	0	2	1	0	0	3
gene_6688	0	0	0	108	59	31	57	21	10	19	64
gene_6689	0	0	0	19	16	9	10	4	1	2	8
gene_669	0	0	0	8	6	4	2	1	0	1	5
gene_6690	0	0	0	1	4	1	4	1	0	1	4
gene_6691	0	0	0	16	17	16	48	17	7	13	24
gene_6692	0	0	0	0	0	0	0	0	0	0	0
gene_6693	0	0	0	12	3	7	21	3	1	9	10
gene_6694	0	0	0	83	53	35	82	17	10	15	40
gene_6695	0	0	0	22	29	71	144	18	10	24	57
gene_6696	0	0	0	10	16	10	22	3	5	9	13
gene_6697	0	0	0	5	8	6	20	4	1	4	9
gene_6698	0	0	0	17	22	12	16	2	4	9	16
gene_6699	0	0	0	128	170	114	262	68	34	68	166
gene_67	0	0	0	0	0	0	0	0	0	0	0
gene_670	0	0	0	0	0	0	3	0	0	0	1
gene_6700	0	0	0	9	13	7	21	9	1	5	13
gene_6701	0	0	0	0	0	0	0	0	0	0	0
gene_6702	0	0	0	0	0	0	0	0	0	0	0
gene_6703	0	0	0	0	0	0	0	0	0	0	0
gene_6704	0	0	0	0	0	0	0	0	0	0	0
gene_6705	0	0	0	0	6	1	0	0	0	0	0
gene_6706	0	0	0	1	0	0	2	0	0	0	1
gene_6707	0	0	0	0	1	3	2	0	1	1	1
gene_6708	0	0	0	0	0	0	0	0	0	0	0
gene_6709	0	0	0	0	1	1	3	1	3	2	8
gene_671	0	0	0	2	0	1	2	4	0	0	0
gene_6710	0	0	0	4	3	7	8	7	4	4	6
gene_6711	0	0	0	13	11	9	26	5	0	6	10
gene_6712	0	0	0	10	11	7	15	11	4	1	7
gene_6713	0	0	0	302	100	442	592	131	118	119	351
gene_6714	0	0	0	1	0	2	4	0	0	1	1
gene_6715	0	0	0	0	0	0	5	3	0	4	4
gene_6716	0	0	0	134	34	17	84	22	7	16	62
gene_6717	0	0	0	17	11	8	7	2	0	5	6
gene_6718	0	0	0	7	7	7	16	2	1	9	14
gene_6719	0	0	0	15	17	7	21	5	3	3	34
gene_672	0	0	0	10	9	6	82	5	1	12	25
gene_6720	0	0	0	1	4	3	5	2	2	0	5
gene_6721	0	0	0	25	12	7	22	6	3	14	27
gene_6722	0	0	0	12	9	5	23	6	1	7	12
gene_6723	0	0	0	32	35	26	91	30	8	16	45
gene_6724	0	0	0	165	100	88	259	57	32	66	145
gene_6725	0	0	0	1	2	3	4	1	0	1	2
gene_6726	0	0	0	6	20	14	34	14	5	4	18
gene_6727	0	0	0	43	41	26	38	13	10	12	36
gene_6728	0	0	0	7	17	43	146	55	18	42	67
gene_6729	0	0	0	0	0	0	0	0	0	0	0
gene_673	0	0	0	0	0	0	0	0	0	0	0
gene_6730	0	0	0	32	22	10	34	13	14	18	23
gene_6731	0	0	0	4	9	4	21	3	0	1	3
gene_6732	0	0	0	41	53	24	52	8	8	11	35
gene_6733	0	0	0	11	18	6	26	3	4	2	6
gene_6734	0	0	0	0	0	0	0	0	0	1	0
gene_6735	0	0	0	24	24	29	78	16	17	15	41
gene_6736	0	0	0	16	31	18	21	12	5	2	19
gene_6737	0	0	0	125	112	80	217	39	26	49	159
gene_6738	0	0	0	0	1	2	0	0	0	0	0
gene_6739	0	0	0	38	57	45	109	31	19	25	70
gene_674	0	0	0	7	5	6	20	3	1	11	11
gene_6740	0	0	0	2	1	0	4	2	1	1	1
gene_6741	0	0	0	43	25	37	187	38	13	27	89
gene_6742	0	0	0	96	54	103	436	51	31	52	248
gene_6743	0	0	0	38	42	45	79	26	37	40	89
gene_6744	0	0	0	14	13	23	23	10	2	12	18
gene_6745	0	0	0	16	9	4	30	9	1	0	9
gene_6746	0	0	0	4	14	27	45	3	4	7	17
gene_6747	0	0	0	4	10	11	41	10	1	6	20
gene_6748	0	0	0	11	23	23	57	12	3	13	24
gene_6749	0	0	0	43	43	19	74	21	10	18	38
gene_675	0	0	0	57	29	26	111	23	14	17	63
gene_6750	0	0	0	3	0	1	1	6	0	1	2
gene_6751	0	0	0	2	5	3	7	1	1	3	0
gene_6752	0	0	0	133	120	104	289	55	41	78	175
gene_6753	0	0	0	9	5	12	20	1	2	4	4
gene_6754	0	0	0	61	67	23	140	29	14	27	69
gene_6755	0	0	0	4	4	0	3	2	0	1	3
gene_6756	0	0	0	4	6	7	16	4	3	2	15
gene_6757	0	0	0	0	0	0	2	0	2	0	0
gene_6758	0	0	0	17	15	13	27	8	3	8	13
gene_6759	0	0	0	0	10	8	22	4	4	6	19
gene_676	0	0	0	121	65	40	185	46	15	22	90
gene_6760	0	0	0	0	1	0	0	0	2	0	4
gene_6761	0	0	0	0	0	0	0	0	0	0	0
gene_6762	0	0	0	6	6	5	15	8	0	1	8
gene_6763	0	0	0	31	40	16	36	9	2	14	27
gene_6764	0	0	0	3	6	5	5	1	1	1	9
gene_6765	0	0	0	3	13	4	14	2	1	9	6
gene_6766	0	0	0	11	15	10	21	4	2	3	19
gene_6767	0	0	0	3	1	1	5	1	1	0	5
gene_6768	0	0	0	0	2	5	1	0	1	0	1
gene_6769	0	0	0	31	200	122	68	133	32	82	195
gene_677	0	0	0	0	0	0	0	0	0	0	0
gene_6770	0	0	0	11	23	14	22	7	5	6	11
gene_6771	0	0	0	8	8	8	23	11	9	6	17
gene_6772	0	0	0	0	6	3	1	1	0	0	0
gene_6773	0	0	0	82	87	48	264	38	16	42	145
gene_6774	0	0	0	19	33	10	45	9	4	7	32
gene_6775	0	0	0	0	4	3	3	7	2	2	3
gene_6776	0	0	0	8	15	9	30	11	8	6	5
gene_6777	0	0	0	38	45	23	73	16	7	11	32
gene_6778	0	0	0	15	29	23	44	4	5	17	20
gene_6779	0	0	0	18	19	17	56	3	4	13	18
gene_678	0	0	0	4	1	0	1	0	0	0	0
gene_6780	0	0	0	47	30	42	164	23	12	31	102
gene_6781	0	0	0	9	9	5	26	4	4	5	14
gene_6782	0	0	0	34	30	36	92	23	18	22	58
gene_6783	0	0	0	0	0	0	0	0	0	0	0
gene_6784	0	0	0	13	24	13	29	4	3	3	16
gene_6785	0	0	0	97	55	49	174	35	21	38	103
gene_6786	0	0	0	0	0	0	1	1	0	0	1
gene_6787	0	0	0	3	7	12	42	15	6	7	24
gene_6788	0	0	0	28	35	35	75	18	6	16	57
gene_6789	0	0	0	115	182	117	205	47	31	44	145
gene_679	0	0	0	6	23	16	23	6	4	5	16
gene_6790	0	0	0	2	4	2	1	4	0	1	3
gene_6791	0	0	0	28	31	30	89	28	10	21	61
gene_6792	0	0	0	1	0	0	5	1	0	0	0
gene_6793	0	0	0	10	13	12	43	4	8	4	21
gene_6794	0	0	0	0	1	4	9	2	0	1	5
gene_6795	0	0	0	93	120	80	229	43	47	49	162
gene_6796	0	0	0	0	0	0	0	0	0	0	0
gene_6797	0	0	0	8	22	6	28	4	4	6	14
gene_6798	0	0	0	37	40	24	94	22	10	25	38
gene_6799	0	0	0	0	1	0	1	0	0	0	0
gene_68	0	0	0	4	1	0	0	0	0	0	4
gene_680	0	0	0	50	64	22	66	18	11	15	44
gene_6800	0	0	0	17	56	21	33	16	10	11	30
gene_6801	0	0	0	24	52	32	72	20	9	23	49
gene_6802	0	0	0	101	375	381	516	277	98	195	91
gene_6803	0	0	0	0	6	9	1	10	2	0	0
gene_6804	0	0	0	11	23	25	44	13	12	17	29
gene_6805	0	0	0	13	20	18	40	9	9	6	10
gene_6806	0	0	0	25	30	10	31	5	4	7	23
gene_6807	0	0	0	0	3	1	8	3	1	3	2
gene_6808	0	0	0	12	16	5	33	8	2	6	11
gene_6809	0	0	0	0	0	1	2	0	0	0	3
gene_681	0	0	0	3	11	9	16	5	3	6	12
gene_6810	0	0	0	5	4	5	16	9	1	3	10
gene_6811	0	0	0	13	10	14	19	8	8	6	14
gene_6812	0	0	0	10	14	10	38	8	2	15	17
gene_6813	0	0	0	41	30	51	180	20	17	18	89
gene_6814	0	0	0	16	22	20	28	13	8	9	23
gene_6815	0	0	0	9835	11598	3958	8805	3259	990	2257	5903
gene_6816	0	0	0	36	17	13	62	14	8	11	37
gene_6817	0	0	0	54	103	94	125	55	20	41	105
gene_6818	0	0	0	7	13	4	6	3	1	2	14
gene_6819	0	0	0	17	10	11	29	8	2	11	25
gene_682	0	0	0	9	21	11	22	2	4	4	11
gene_6820	0	0	0	7	4	4	14	1	0	1	4
gene_6821	0	0	0	8	3	5	6	5	2	2	8
gene_6822	0	0	0	2	2	18	35	5	2	5	25
gene_6823	0	0	0	5	8	4	6	1	0	0	6
gene_6824	0	0	0	0	0	0	0	0	0	0	0
gene_6825	0	0	0	28	37	12	47	5	2	10	15
gene_6826	0	0	0	0	0	0	0	0	0	0	0
gene_6827	0	0	0	37	60	47	81	22	10	21	69
gene_6828	0	0	0	1	3	2	9	1	2	0	6
gene_6829	0	0	0	0	0	0	0	0	0	0	0
gene_683	0	0	0	33	31	14	44	8	9	13	25
gene_6830	0	0	0	0	1	2	4	0	0	0	0
gene_6831	0	0	0	14	18	5	33	14	2	4	18
gene_6832	0	0	0	3	0	0	2	0	0	1	1
gene_6833	0	0	0	12	4	6	11	5	6	4	15
gene_6834	0	0	0	3	0	3	13	1	2	2	9
gene_6835	0	0	0	2	4	0	2	0	0	0	3
gene_6836	0	0	0	0	0	0	0	0	0	0	0
gene_6837	0	0	0	8	15	8	23	8	1	0	13
gene_6838	0	0	0	24	67	41	90	33	16	38	78
gene_6839	0	0	0	0	1	0	2	0	0	0	0
gene_684	0	0	0	8	13	6	16	3	1	3	10
gene_6840	0	0	0	11	23	21	66	18	3	14	25
gene_6841	0	0	0	2	10	4	1	2	1	3	7
gene_6842	0	0	0	253	349	164	724	118	54	114	293
gene_6843	0	0	0	314	401	229	804	176	51	128	366
gene_6844	0	0	0	29	52	97	267	119	61	148	305
gene_6845	0	0	0	0	0	0	0	0	0	0	0
gene_6846	0	0	0	0	1	0	9	2	0	0	0
gene_6847	0	0	0	6	8	3	2	4	0	3	3
gene_6848	0	0	0	392	310	262	857	227	106	184	534
gene_6849	0	0	0	54	59	92	126	42	19	27	84
gene_685	0	0	0	6	3	12	13	4	1	4	0
gene_6850	0	0	0	27	42	35	61	12	7	12	10
gene_6851	0	0	0	21	47	31	76	14	11	18	43
