GeneID	GGHNG	GGHNH	GGHNN	GGHNO	GGHNP	GGHNS	GGHNT	GGHNU	GGHNW	GGAZP	GGAZS	GGHNX
gene_6502	0	0	0	126	68	70	249	636	402	149	686	115
gene_6503	0	0	0	15	10	0	5	20	22	1	19	4
gene_6504	0	0	0	0	0	0	0	0	1	0	0	0
gene_6505	0	0	0	0	0	0	0	0	0	0	0	0
gene_6506	0	0	0	0	0	0	0	0	0	0	0	0
gene_6507	0	0	0	5	18	6	6	7	0	4	15	4
gene_6508	0	0	0	0	0	0	0	0	0	0	0	0
gene_6509	0	0	0	9	13	3	2	8	5	0	3	5
gene_651	0	0	0	0	0	0	0	0	2	0	0	0
gene_6510	0	0	0	0	0	1	0	3	1	0	2	0
gene_6511	0	0	0	70	70	36	55	57	66	30	109	21
gene_6512	0	0	0	15	6	8	6	16	30	6	11	0
gene_6513	0	0	0	1	0	0	0	3	3	1	1	1
gene_6514	0	0	0	8	5	6	15	35	30	5	30	2
gene_6515	0	0	0	148	135	101	41	89	95	47	199	69
gene_6516	0	0	0	7	11	5	6	5	16	4	11	1
gene_6517	0	0	0	1	3	1	1	1	4	0	9	2
gene_6518	0	0	0	0	0	0	0	0	0	0	0	0
gene_6519	0	0	0	3	6	5	4	5	17	3	14	1
gene_652	0	0	0	32	33	10	14	41	44	7	50	8
gene_6520	0	0	0	75	69	47	55	139	125	28	127	59
gene_6521	0	0	0	0	1	1	2	2	2	0	0	0
gene_6522	0	0	0	3	1	1	1	1	3	0	2	0
gene_6523	0	0	0	17	23	17	24	54	57	8	61	7
gene_6524	0	0	0	4	4	2	2	3	3	2	5	1
gene_6525	0	0	0	1	3	2	1	4	1	1	4	1
gene_6526	0	0	0	0	0	0	0	0	0	0	0	0
gene_6527	0	0	0	1	0	1	2	4	2	0	0	0
gene_6528	0	0	0	0	0	0	0	0	0	0	0	0
gene_6529	0	0	0	19	24	11	6	9	16	2	14	8
gene_653	0	0	0	8	4	4	3	2	6	0	20	4
gene_6530	0	0	0	37	25	29	36	56	64	16	86	20
gene_6531	0	0	0	2	0	4	1	2	1	1	3	0
gene_6532	0	0	0	12	16	4	17	23	20	2	36	10
gene_6533	0	0	0	17	11	6	21	46	46	8	44	5
gene_6534	0	0	0	19	25	9	14	19	21	4	30	9
gene_6535	0	0	0	43	33	26	21	32	22	8	43	10
gene_6536	0	0	0	3	1	0	0	1	0	0	0	0
gene_6537	0	0	0	17	12	5	9	18	17	4	20	6
gene_6538	0	0	0	0	0	0	0	0	0	0	0	0
gene_6539	0	0	0	24	20	12	6	22	19	4	26	3
gene_654	0	0	0	32	11	12	57	60	47	18	135	30
gene_6540	0	0	0	27	22	14	9	24	26	10	23	9
gene_6541	0	0	0	114	111	62	90	164	193	52	242	57
gene_6542	0	0	0	1	2	1	0	3	3	0	0	0
gene_6543	0	0	0	52	56	39	33	65	52	18	84	18
gene_6544	0	0	0	0	0	0	0	0	0	0	0	0
gene_6545	0	0	0	2	0	0	2	5	4	1	2	5
gene_6546	0	0	0	59	58	39	25	63	59	16	89	21
gene_6547	0	0	0	43	63	44	32	54	37	18	96	37
gene_6548	0	0	0	22	9	7	13	16	21	5	38	8
gene_6549	0	0	0	4	5	3	2	4	8	0	2	0
gene_655	0	0	0	0	0	0	0	0	0	0	0	0
gene_6550	0	0	0	11	6	4	7	8	13	0	9	2
gene_6551	0	0	0	10	2	7	5	11	4	2	12	2
gene_6552	0	0	0	31	44	39	28	93	78	27	192	31
gene_6553	0	0	0	2	1	1	0	0	4	0	3	0
gene_6554	0	0	0	20	8	23	57	69	56	28	165	34
gene_6555	0	0	0	18	4	4	24	28	53	15	46	9
gene_6556	0	0	0	10	12	12	8	4	12	3	8	10
gene_6557	0	0	0	10	4	3	7	3	5	5	3	0
gene_6558	0	0	0	0	0	0	4	0	2	0	10	4
gene_6559	0	0	0	23	23	16	8	16	15	2	26	3
gene_656	0	0	0	20	19	11	6	12	19	4	31	10
gene_6560	0	0	0	19	6	8	1	1	2	1	14	2
gene_6561	0	0	0	6	3	3	3	6	0	1	52	2
gene_6562	0	0	0	33	63	25	30	60	54	26	89	20
gene_6563	0	0	0	335	369	289	107	227	320	39	307	81
gene_6564	0	0	0	0	0	0	1	1	0	0	1	0
gene_6565	0	0	0	5	4	2	4	6	9	2	14	4
gene_6566	0	0	0	0	0	0	0	0	0	0	0	0
gene_6567	0	0	0	0	0	0	0	0	0	0	0	0
gene_6568	0	0	0	7	7	8	5	8	6	1	9	3
gene_6569	0	0	0	3	1	6	4	6	11	0	11	3
gene_657	0	0	0	3	2	2	0	2	0	3	8	1
gene_6570	0	0	0	0	0	0	0	0	0	0	0	0
gene_6571	0	0	0	11	16	12	8	12	9	2	16	6
gene_6572	0	0	0	0	0	0	0	0	0	0	0	0
gene_6573	0	0	0	3	3	2	11	5	8	6	44	7
gene_6574	0	0	0	8	0	1	8	6	6	13	43	8
gene_6575	0	0	0	1	2	1	2	2	1	2	5	1
gene_6576	0	0	0	11	5	1	22	20	28	11	44	14
gene_6577	0	0	0	13	16	3	7	13	10	8	25	5
gene_6578	0	0	0	9	18	6	7	4	16	3	25	8
gene_6579	0	0	0	0	1	0	0	0	0	0	0	0
gene_658	0	0	0	73	52	40	10	23	24	8	26	17
gene_6580	0	0	0	0	0	2	0	0	3	1	0	1
gene_6581	0	0	0	6	7	4	0	1	2	0	1	2
gene_6582	0	0	0	4	4	4	1	3	3	0	12	0
gene_6583	0	0	0	43	53	29	11	35	41	1	81	22
gene_6584	0	0	0	23	21	17	21	29	37	4	35	9
gene_6585	0	0	0	64	53	23	10	28	29	10	44	21
gene_6586	0	0	0	13	3	7	11	12	11	2	19	5
gene_6587	0	0	0	0	0	2	0	0	0	0	0	0
gene_6588	0	0	0	11	13	8	16	33	26	15	38	6
gene_6589	0	0	0	8	10	6	14	9	13	5	23	6
gene_659	0	0	0	23	14	9	2	1	2	1	2	0
gene_6590	0	0	0	1	1	5	3	17	7	0	19	2
gene_6591	0	0	0	4	11	5	5	8	13	4	15	3
gene_6592	0	0	0	1	0	0	0	1	0	0	0	0
gene_6593	0	0	0	27	28	25	19	35	23	3	28	19
gene_6594	0	0	0	21	21	18	25	54	53	14	73	23
gene_6595	0	0	0	178	196	134	125	249	238	87	343	110
gene_6596	0	0	0	82	94	60	21	40	41	7	79	24
gene_6597	0	0	0	21	6	6	7	8	21	2	12	7
gene_6598	0	0	0	34	17	9	8	16	11	6	38	9
gene_6599	0	0	0	10	10	7	22	17	24	11	39	14
gene_66	0	0	0	9	8	8	8	16	21	0	18	5
gene_660	0	0	0	3	6	1	3	2	4	0	1	2
gene_6600	0	0	0	6	6	4	4	23	17	6	10	4
gene_6601	0	0	0	1	1	1	1	0	0	0	0	0
gene_6602	0	0	0	1	0	0	3	6	3	2	7	2
gene_6603	0	0	0	0	0	0	0	0	0	0	0	0
gene_6604	0	0	0	0	0	0	0	0	0	0	0	0
gene_6605	0	0	0	38	28	18	38	52	40	20	74	22
gene_6606	0	0	0	6	7	9	7	5	6	1	10	1
gene_6607	0	0	0	4	7	8	1	5	6	2	7	7
gene_6608	0	0	0	13	18	7	9	15	7	2	21	1
gene_6609	0	0	0	0	0	4	0	0	2	0	2	1
gene_661	0	0	0	0	2	1	8	6	11	2	12	0
gene_6610	0	0	0	151	140	79	91	145	129	50	295	73
gene_6611	0	0	0	0	4	0	1	0	1	0	1	1
gene_6612	0	0	0	220	266	191	64	91	80	21	199	51
gene_6613	0	0	0	0	0	0	0	0	0	0	0	0
gene_6614	0	0	0	1	0	0	2	0	1	1	0	0
gene_6615	0	0	0	2	1	1	0	0	0	0	0	0
gene_6616	0	0	0	1	0	2	0	0	0	0	0	0
gene_6617	0	0	0	123	119	65	44	64	41	25	93	28
gene_6618	0	0	0	0	0	0	0	0	0	1	0	0
gene_6619	0	0	0	45	20	27	34	55	62	24	90	22
gene_662	0	0	0	18	18	16	5	21	10	5	28	8
gene_6620	0	0	0	5	7	5	1	6	5	0	8	0
gene_6621	0	0	0	29	40	22	14	13	12	3	20	4
gene_6622	0	0	0	2	3	2	4	5	1	3	5	2
gene_6623	0	0	0	24	31	15	11	24	27	13	26	1
gene_6624	0	0	0	120	109	55	63	120	84	18	129	37
gene_6625	0	0	0	0	0	0	0	0	0	0	0	0
gene_6626	0	0	0	18	5	6	4	22	25	6	8	9
gene_6627	0	0	0	1	4	0	2	2	5	1	4	0
gene_6628	0	0	0	10	8	8	1	2	10	2	4	1
gene_6629	0	0	0	0	0	0	0	0	0	0	1	0
gene_663	0	0	0	0	0	0	0	0	0	0	0	0
gene_6630	0	0	0	6	6	2	2	7	13	2	11	2
gene_6631	0	0	0	20	26	21	24	39	60	12	83	32
gene_6632	0	0	0	0	1	0	2	1	3	1	2	0
gene_6633	0	0	0	10	3	8	25	28	29	16	40	10
gene_6634	0	0	0	5	0	0	7	4	12	0	15	3
gene_6635	0	0	0	0	2	0	2	2	4	0	3	0
gene_6636	0	0	0	4	2	0	2	0	5	1	5	0
gene_6637	0	0	0	31	22	14	4	18	26	4	27	6
gene_6638	0	0	0	10	4	9	9	19	11	8	26	17
gene_6639	0	0	0	7	14	2	17	36	29	7	19	2
gene_664	0	0	0	10	4	9	2	2	5	2	6	1
gene_6640	0	0	0	8	9	9	5	6	8	1	7	4
gene_6641	0	0	0	2	3	4	6	14	15	2	17	2
gene_6642	0	0	0	0	1	0	0	0	0	1	0	0
gene_6643	0	0	0	0	2	0	0	2	5	0	2	1
gene_6644	0	0	0	0	0	0	0	0	0	0	0	0
gene_6645	0	0	0	0	0	0	0	0	0	0	0	0
gene_6646	0	0	0	5	8	1	10	12	12	0	29	2
gene_6647	0	0	0	14	18	9	11	14	11	6	24	9
gene_6648	0	0	0	2	6	3	5	4	3	0	6	0
gene_6649	0	0	0	10	9	4	4	10	14	8	26	7
gene_665	0	0	0	9	7	1	4	3	4	1	13	1
gene_6650	0	0	0	0	3	2	1	10	18	1	19	5
gene_6651	0	0	0	3	1	1	6	8	6	0	15	0
gene_6652	0	0	0	4	9	2	7	6	6	0	12	2
gene_6653	0	0	0	2	8	5	5	3	4	2	7	0
gene_6654	0	0	0	15	11	4	7	9	10	9	19	8
gene_6655	0	0	0	0	0	0	0	0	0	0	0	0
gene_6656	0	0	0	45	41	37	32	47	42	6	76	16
gene_6657	0	0	0	0	1	3	1	3	6	2	5	0
gene_6658	0	0	0	30	37	17	4	28	16	9	35	6
gene_6659	0	0	0	0	1	2	2	5	30	1	21	3
gene_666	0	0	0	53	47	34	34	43	57	24	76	19
gene_6660	0	0	0	19	25	10	13	15	37	15	53	10
gene_6661	0	0	0	1	4	0	7	2	3	2	6	0
gene_6662	0	0	0	8	8	1	5	5	5	0	10	1
gene_6663	0	0	0	17	6	2	5	9	4	0	12	2
gene_6664	0	0	0	23	14	9	25	27	20	3	36	5
gene_6665	0	0	0	0	2	2	1	1	2	0	0	2
gene_6666	0	0	0	2	0	0	4	1	4	1	4	1
gene_6667	0	0	0	17	11	11	22	20	25	9	22	6
gene_6668	0	0	0	105	97	74	62	139	139	30	122	24
gene_6669	0	0	0	3	5	2	1	3	4	0	1	0
gene_667	0	0	0	16	14	11	4	13	5	8	16	5
gene_6670	0	0	0	19	12	5	16	15	16	6	30	4
gene_6671	0	0	0	27	11	8	37	32	39	10	72	13
gene_6672	0	0	0	16	13	11	9	31	15	4	12	9
gene_6673	0	0	0	0	0	1	0	1	0	0	0	1
gene_6674	0	0	0	28	9	23	59	145	66	7	119	14
gene_6675	0	0	0	147	78	90	183	535	303	51	550	65
gene_6676	0	0	0	285	129	142	305	545	367	54	579	57
gene_6677	0	0	0	60	52	37	42	51	39	13	54	11
gene_6678	0	0	0	54	48	33	27	97	73	10	59	8
gene_6679	0	0	0	46	12	6	61	130	85	10	114	16
gene_668	0	0	0	3	3	1	2	3	0	0	3	0
gene_6680	0	0	0	26	36	19	17	23	27	6	45	18
gene_6681	0	0	0	29	20	9	11	24	27	9	31	5
gene_6682	0	0	0	59	53	30	18	54	60	8	49	17
gene_6683	0	0	0	101	147	98	22	45	88	2	87	15
gene_6684	0	0	0	2	6	2	0	1	1	0	3	1
gene_6685	0	0	0	50	48	20	9	14	20	8	27	5
gene_6686	0	0	0	55	79	35	3	16	7	2	11	7
gene_6687	0	0	0	10	20	4	0	3	0	0	1	0
gene_6688	0	0	0	308	383	144	13	67	34	17	25	8
gene_6689	0	0	0	70	123	45	6	11	3	1	2	0
gene_669	0	0	0	4	11	2	2	6	4	1	3	2
gene_6690	0	0	0	5	2	1	1	3	3	0	1	1
gene_6691	0	0	0	55	77	32	7	30	27	4	24	4
gene_6692	0	0	0	0	0	0	0	0	0	0	0	0
gene_6693	0	0	0	6	13	1	5	14	6	1	11	8
gene_6694	0	0	0	36	32	22	20	37	43	23	45	20
gene_6695	0	0	0	44	39	20	34	50	39	2	43	14
gene_6696	0	0	0	8	17	17	6	9	12	4	18	12
gene_6697	0	0	0	7	7	1	8	6	9	0	9	0
gene_6698	0	0	0	17	16	11	10	13	10	3	28	4
gene_6699	0	0	0	88	86	78	60	144	110	26	230	54
gene_67	0	0	0	0	0	0	0	0	0	0	0	0
gene_670	0	0	0	0	0	0	0	0	0	0	0	0
gene_6700	0	0	0	12	17	6	4	14	8	5	13	3
gene_6701	0	0	0	0	0	0	0	0	0	0	0	0
gene_6702	0	0	0	0	0	0	0	0	0	0	0	0
gene_6703	0	0	0	0	0	0	0	0	0	0	0	0
gene_6704	0	0	0	0	0	0	0	0	0	0	0	0
gene_6705	0	0	0	2	3	5	0	1	1	0	0	0
gene_6706	0	0	0	1	1	1	0	0	1	0	0	0
gene_6707	0	0	0	1	0	0	0	0	0	0	0	0
gene_6708	0	0	0	0	0	0	0	0	0	0	0	0
gene_6709	0	0	0	0	1	1	3	5	1	0	0	0
gene_671	0	0	0	0	0	0	0	1	0	0	0	0
gene_6710	0	0	0	1	3	1	9	8	7	3	18	4
gene_6711	0	0	0	8	2	7	4	10	11	1	8	6
gene_6712	0	0	0	6	0	1	12	12	8	12	8	5
gene_6713	0	0	0	186	92	57	248	317	245	97	246	78
gene_6714	0	0	0	0	0	0	0	2	1	0	3	1
gene_6715	0	0	0	0	0	0	1	1	0	1	2	0
gene_6716	0	0	0	39	15	16	12	45	37	15	39	11
gene_6717	0	0	0	19	12	16	2	5	8	0	12	0
gene_6718	0	0	0	3	11	2	10	7	6	3	13	1
gene_6719	0	0	0	15	7	5	4	13	16	5	20	7
gene_672	0	0	0	0	0	1	12	28	24	5	31	10
gene_6720	0	0	0	3	3	3	1	5	3	0	1	0
gene_6721	0	0	0	9	10	11	14	17	13	5	17	7
gene_6722	0	0	0	35	26	20	16	26	8	4	11	1
gene_6723	0	0	0	26	26	24	22	37	40	8	76	11
gene_6724	0	0	0	81	52	36	69	114	129	38	169	28
gene_6725	0	0	0	1	1	0	1	1	1	2	6	1
gene_6726	0	0	0	18	14	13	7	17	19	5	27	12
gene_6727	0	0	0	41	26	31	19	31	21	8	33	10
gene_6728	0	0	0	46	25	11	39	89	74	16	82	20
gene_6729	0	0	0	0	0	0	0	0	0	0	0	0
gene_673	0	0	0	0	0	0	0	0	0	0	0	0
gene_6730	0	0	0	8	2	4	12	26	21	12	20	8
gene_6731	0	0	0	11	4	2	1	3	7	2	16	3
gene_6732	0	0	0	27	40	12	10	18	30	11	36	9
gene_6733	0	0	0	14	12	8	3	7	16	2	6	1
gene_6734	0	0	0	0	0	0	0	0	0	0	0	2
gene_6735	0	0	0	33	34	14	28	29	27	9	66	24
gene_6736	0	0	0	28	15	11	16	18	18	4	15	8
gene_6737	0	0	0	72	36	36	72	83	89	46	201	41
gene_6738	0	0	0	0	0	1	0	2	0	0	0	0
gene_6739	0	0	0	68	47	46	33	43	57	24	81	35
gene_674	0	0	0	11	14	5	4	8	10	5	5	7
gene_6740	0	0	0	3	0	0	2	1	2	2	3	0
gene_6741	0	0	0	21	8	12	21	65	59	13	70	13
gene_6742	0	0	0	54	48	13	97	98	89	52	189	29
gene_6743	0	0	0	42	27	17	43	43	29	32	120	19
gene_6744	0	0	0	17	15	14	16	14	17	5	14	6
gene_6745	0	0	0	7	5	6	0	9	5	1	6	0
gene_6746	0	0	0	15	14	7	11	17	18	5	21	4
gene_6747	0	0	0	8	24	20	1	11	9	3	16	5
gene_6748	0	0	0	21	4	10	16	23	28	4	69	21
gene_6749	0	0	0	27	24	9	10	27	24	2	35	24
gene_675	0	0	0	12	7	7	16	51	37	13	60	9
gene_6750	0	0	0	3	0	0	0	2	3	0	3	2
gene_6751	0	0	0	3	5	0	1	4	2	1	2	0
gene_6752	0	0	0	151	99	62	69	127	83	48	178	43
gene_6753	0	0	0	5	4	3	1	7	15	1	17	6
gene_6754	0	0	0	62	47	31	43	56	59	13	92	17
gene_6755	0	0	0	1	1	0	2	1	5	1	1	2
gene_6756	0	0	0	10	4	3	2	3	9	0	12	3
gene_6757	0	0	0	0	0	0	0	0	0	2	1	0
gene_6758	0	0	0	17	25	7	7	21	9	7	21	7
gene_6759	0	0	0	8	5	4	3	13	17	8	20	7
gene_676	0	0	0	43	48	37	44	59	66	27	78	25
gene_6760	0	0	0	0	0	0	0	1	0	0	5	0
gene_6761	0	0	0	0	0	0	0	0	0	0	0	0
gene_6762	0	0	0	4	1	1	2	4	11	2	7	3
gene_6763	0	0	0	19	37	13	8	25	29	8	30	6
gene_6764	0	0	0	1	6	0	2	6	2	5	3	2
gene_6765	0	0	0	5	10	4	7	7	6	7	12	2
gene_6766	0	0	0	16	11	8	7	8	15	5	15	8
gene_6767	0	0	0	0	1	1	4	3	3	1	6	2
gene_6768	0	0	0	0	0	0	1	0	0	0	0	1
gene_6769	0	0	0	107	19	72	30	109	103	69	272	128
gene_677	0	0	0	0	0	0	0	0	0	0	0	0
gene_6770	0	0	0	26	25	21	6	14	10	3	13	11
gene_6771	0	0	0	11	16	3	10	20	12	3	22	3
gene_6772	0	0	0	6	1	1	0	5	0	0	6	0
gene_6773	0	0	0	62	55	37	59	89	77	14	144	20
gene_6774	0	0	0	28	14	11	17	23	25	8	30	6
gene_6775	0	0	0	5	3	1	0	6	5	1	6	6
gene_6776	0	0	0	10	16	3	7	12	20	4	19	5
gene_6777	0	0	0	33	21	11	19	40	35	7	49	19
gene_6778	0	0	0	20	23	3	10	25	32	13	31	10
gene_6779	0	0	0	21	16	14	9	26	22	5	38	10
gene_678	0	0	0	2	2	0	0	0	2	0	1	0
gene_6780	0	0	0	22	24	7	33	41	57	15	92	19
gene_6781	0	0	0	6	0	1	5	10	10	3	20	4
gene_6782	0	0	0	33	29	19	30	57	49	9	82	20
gene_6783	0	0	0	0	0	0	0	0	0	0	0	0
gene_6784	0	0	0	26	18	6	4	12	23	5	15	8
gene_6785	0	0	0	32	30	23	46	73	71	20	97	14
gene_6786	0	0	0	0	1	0	0	0	0	0	2	0
gene_6787	0	0	0	3	0	1	4	8	20	3	30	2
gene_6788	0	0	0	33	16	15	12	30	20	13	41	9
gene_6789	0	0	0	108	126	107	78	144	102	44	131	44
gene_679	0	0	0	21	15	10	6	6	10	3	31	4
gene_6790	0	0	0	4	4	0	1	1	3	0	6	0
gene_6791	0	0	0	27	22	12	35	46	65	11	69	14
gene_6792	0	0	0	0	0	0	0	3	4	1	1	0
gene_6793	0	0	0	8	14	6	9	15	7	4	19	5
gene_6794	0	0	0	3	0	2	4	3	12	1	4	3
gene_6795	0	0	0	77	108	58	56	91	103	40	148	42
gene_6796	0	0	0	1	1	0	0	0	0	0	1	0
gene_6797	0	0	0	21	14	8	4	18	12	5	37	1
gene_6798	0	0	0	21	27	10	18	38	45	4	58	14
gene_6799	0	0	0	0	0	0	0	0	1	0	0	0
gene_68	0	0	0	1	1	0	1	0	2	0	0	0
gene_680	0	0	0	57	53	24	19	41	28	13	60	12
gene_6800	0	0	0	27	32	16	11	26	32	10	30	13
gene_6801	0	0	0	45	34	25	18	44	39	17	47	16
gene_6802	0	0	0	333	113	210	221	330	537	62	489	179
gene_6803	0	0	0	4	2	3	4	8	5	3	2	2
gene_6804	0	0	0	26	17	9	26	23	20	8	40	12
gene_6805	0	0	0	15	11	9	9	12	15	3	17	8
gene_6806	0	0	0	37	26	15	12	23	22	8	21	6
gene_6807	0	0	0	2	1	0	0	1	3	0	7	3
gene_6808	0	0	0	6	7	11	15	13	17	4	33	5
gene_6809	0	0	0	0	0	0	0	1	0	0	0	1
gene_681	0	0	0	6	6	2	5	11	9	3	10	0
gene_6810	0	0	0	0	6	2	6	14	16	0	10	4
gene_6811	0	0	0	7	2	1	6	17	9	3	20	3
gene_6812	0	0	0	10	15	6	4	11	14	11	26	5
gene_6813	0	0	0	24	29	25	31	48	57	14	97	23
gene_6814	0	0	0	20	13	9	5	25	15	3	27	8
gene_6815	0	0	0	7267	6467	4636	3448	6883	5472	1584	6423	1534
gene_6816	0	0	0	20	2	6	6	8	21	12	28	10
gene_6817	0	0	0	73	37	64	38	78	94	17	145	59
gene_6818	0	0	0	8	3	1	2	5	3	2	14	3
gene_6819	0	0	0	8	12	7	13	14	25	6	19	6
gene_682	0	0	0	7	14	4	4	10	10	2	26	9
gene_6820	0	0	0	4	1	0	3	5	6	1	8	0
gene_6821	0	0	0	7	5	4	3	9	4	0	8	0
gene_6822	0	0	0	3	9	2	9	15	14	2	14	5
gene_6823	0	0	0	5	6	1	3	3	2	2	2	0
gene_6824	0	0	0	0	0	0	0	0	0	0	0	0
gene_6825	0	0	0	45	41	15	16	17	17	13	22	9
gene_6826	0	0	0	0	0	0	0	0	0	0	0	0
gene_6827	0	0	0	38	32	26	15	47	37	20	68	29
gene_6828	0	0	0	0	0	3	3	5	10	0	7	1
gene_6829	0	0	0	0	0	0	0	0	0	0	0	0
gene_683	0	0	0	20	20	18	13	20	21	2	29	10
gene_6830	0	0	0	0	2	1	0	3	1	0	2	0
gene_6831	0	0	0	17	21	12	5	15	26	3	17	8
gene_6832	0	0	0	2	0	1	1	0	2	0	1	0
gene_6833	0	0	0	6	3	3	5	8	11	3	8	2
gene_6834	0	0	0	3	2	1	5	6	7	2	11	1
gene_6835	0	0	0	0	1	0	0	3	1	1	2	0
gene_6836	0	0	0	0	0	0	0	0	0	0	0	0
gene_6837	0	0	0	18	11	24	5	6	12	6	14	2
gene_6838	0	0	0	49	49	39	29	30	44	19	99	15
gene_6839	0	0	0	0	0	0	1	0	0	0	0	0
gene_684	0	0	0	11	7	1	2	6	3	2	14	4
gene_6840	0	0	0	21	7	7	11	26	29	6	41	8
gene_6841	0	0	0	7	8	1	8	4	6	6	6	3
gene_6842	0	0	0	166	244	148	145	273	343	111	422	150
gene_6843	0	0	0	212	244	174	153	228	349	75	544	170
gene_6844	0	0	0	43	34	22	83	217	129	70	216	39
gene_6845	0	0	0	0	0	0	0	0	0	0	0	0
gene_6846	0	0	0	1	4	0	3	0	1	0	0	0
gene_6847	0	0	0	1	1	0	0	0	0	1	6	0
gene_6848	0	0	0	275	220	153	293	466	326	140	594	145
gene_6849	0	0	0	39	21	22	58	51	64	18	110	24
gene_685	0	0	0	10	1	0	1	10	7	0	16	2
gene_6850	0	0	0	42	42	18	13	27	30	6	43	6
gene_6851	0	0	0	39	24	24	26	43	21	13	45	13
gene_6852	0	0	0	3	1	3	4	11	18	2	8	2
gene_6853	0	0	0	2	5	10	7	9	8	4	5	2
gene_6854	0	0	0	104	84	42	77	143	92	47	177	35
gene_6855	0	0	0	32	22	15	17	35	41	7	56	21
gene_6856	0	0	0	51	40	23	0	7	3	1	9	0
gene_6857	0	0	0	0	2	2	1	5	1	1	8	1
gene_6858	0	0	0	16	17	11	12	15	19	11	26	7
gene_6859	0	0	0	7	9	4	3	11	7	0	3	6
gene_686	0	0	0	7	20	9	11	21	10	6	25	1
gene_6860	0	0	0	2	5	1	4	3	3	3	11	2
gene_6861	0	0	0	15	6	3	10	29	21	6	41	9
gene_6862	0	0	0	9	14	7	24	39	47	8	38	10
gene_6863	0	0	0	53	45	20	30	39	25	17	93	9
gene_6864	0	0	0	15	11	9	11	18	8	6	26	6
gene_6865	0	0	0	14	15	15	5	7	12	0	42	7
gene_6866	0	0	0	32	25	17	25	42	37	6	94	11
gene_6867	0	0	0	2	1	3	3	8	9	4	7	1
gene_6868	0	0	0	10	8	3	5	6	14	2	9	4
gene_6869	0	0	0	1	0	0	0	1	0	0	3	0
gene_687	0	0	0	14	20	15	15	29	30	7	24	12
gene_6870	0	0	0	1	0	0	0	0	0	0	1	0
gene_6871	0	0	0	212	172	127	187	332	461	87	547	99
gene_6872	0	0	0	17	10	7	11	26	41	2	27	7
gene_6873	0	0	0	58	48	35	48	46	39	10	94	22
gene_6874	0	0	0	0	0	0	0	0	0	0	0	0
gene_6875	0	0	0	5	5	4	5	2	11	1	13	3
gene_6876	0	0	0	68	85	42	47	70	85	22	109	34
gene_6877	0	0	0	10	14	4	2	13	9	5	5	1
gene_6878	0	0	0	22	13	16	24	45	33	10	50	30
gene_6879	0	0	0	5	7	6	11	1	7	0	14	0
gene_688	0	0	0	3	0	0	0	0	2	0	0	0
gene_6880	0	0	0	0	0	2	1	1	1	1	3	0
gene_6881	0	0	0	15	17	5	7	12	13	6	24	3
gene_6882	0	0	0	3	3	1	1	9	3	2	2	0
gene_6883	0	0	0	18	15	14	13	23	27	7	38	5
gene_6884	0	0	0	40	35	23	30	60	57	26	97	16
gene_6885	0	0	0	0	0	1	1	5	1	0	1	0
gene_6886	0	0	0	1	4	0	0	0	4	0	4	1
gene_6887	0	0	0	8	1	0	1	7	4	3	5	3
gene_6888	0	0	0	41	45	28	27	24	48	22	42	18
gene_6889	0	0	0	8	7	8	5	7	10	0	20	2
gene_689	0	0	0	33	12	18	16	29	22	4	43	11
gene_6890	0	0	0	0	0	0	0	0	0	0	0	0
gene_6891	0	0	0	171	155	85	87	141	129	43	258	63
gene_6892	0	0	0	8	20	7	10	26	23	1	31	9
gene_6893	0	0	0	6	2	2	3	5	2	2	13	3
gene_6894	0	0	0	4	1	0	8	0	7	1	11	1
gene_6895	0	0	0	2	0	1	2	3	2	0	1	0
gene_6896	0	0	0	0	0	0	0	0	0	0	0	0
gene_6897	0	0	0	10	9	5	3	17	6	2	21	2
gene_6898	0	0	0	105	94	55	42	66	90	24	151	39
gene_6899	0	0	0	0	0	0	1	3	1	1	2	0
gene_69	0	0	0	25	21	27	45	52	78	30	75	27
gene_690	0	0	0	9	5	2	6	9	14	0	11	4
gene_6900	0	0	0	17	3	6	8	13	3	1	15	2
gene_6901	0	0	0	47	45	30	31	72	48	24	96	14
gene_6902	0	0	0	1	2	0	4	8	4	1	4	0
gene_6903	0	0	0	49	49	22	15	31	39	16	55	7
gene_6904	0	0	0	7	11	6	7	16	22	6	24	4
gene_6905	0	0	0	5	0	1	0	1	3	0	2	1
gene_6906	0	0	0	5	1	1	3	4	8	2	13	1
gene_6907	0	0	0	0	1	0	1	4	3	0	1	0
gene_6908	0	0	0	23	18	18	14	34	33	7	38	15
gene_6909	0	0	0	14	12	12	6	9	12	5	18	7
gene_691	0	0	0	24	22	15	10	17	14	7	29	12
gene_6910	0	0	0	3	1	2	2	3	3	1	6	0
gene_6911	0	0	0	57	61	40	39	60	44	16	62	11
gene_6912	0	0	0	17	7	8	2	6	11	8	13	4
gene_6913	0	0	0	0	0	0	0	0	0	0	0	0
gene_6914	0	0	0	175	98	98	51	92	100	33	158	50
gene_6915	0	0	0	18	21	18	3	31	43	7	21	8
gene_6916	0	0	0	3	2	1	5	2	3	4	7	3
gene_6917	0	0	0	14	24	17	17	30	31	6	49	25
gene_6918	0	0	0	13	7	3	2	12	10	2	13	11
gene_6919	0	0	0	0	0	0	0	0	0	0	1	0
gene_692	0	0	0	3	0	2	7	4	4	4	10	2
gene_6920	0	0	0	8	7	4	10	16	10	2	10	9
