GeneID	GGAAT	GGAAU	GGAAW	GGAAX	GGAAY	GGAAZ	GGABA	GGABB	GGABC	GCYUP	GCYUS	GCYUT
gene_2490	0	0	0	13	23	51	12	21	25	29	28	13
gene_2491	0	0	0	3	13	16	4	6	12	4	5	1
gene_2492	0	0	0	52	141	178	110	152	140	187	155	83
gene_2493	0	0	0	1	2	8	0	0	0	0	2	1
gene_2494	0	0	0	7	36	55	7	20	37	27	16	8
gene_2495	0	0	0	0	8	10	0	4	8	4	5	1
gene_2496	0	0	0	6	20	32	6	7	20	12	12	7
gene_2497	0	0	0	4	36	61	16	21	40	26	18	14
gene_2498	0	0	0	8	36	37	6	10	35	14	24	6
gene_2499	0	0	0	1	0	3	2	4	1	7	3	0
gene_25	0	0	0	0	4	12	2	2	12	2	8	0
gene_250	0	0	0	0	1	1	0	0	1	0	2	0
gene_2500	0	0	0	10	9	17	7	15	23	21	20	24
gene_2501	0	0	0	9	33	45	3	22	25	23	19	8
gene_2502	0	0	0	10	55	73	20	22	46	28	29	10
gene_2503	0	0	0	0	0	0	0	1	0	2	0	0
gene_2504	0	0	0	0	1	3	0	0	0	0	0	0
gene_2505	0	0	0	0	7	8	6	5	8	7	4	3
gene_2506	0	0	0	2	15	13	3	7	15	14	7	4
gene_2507	0	0	0	1	1	8	0	2	7	4	0	1
gene_2508	0	0	0	3	4	12	0	6	14	4	6	2
gene_2509	0	0	0	4	34	63	6	12	26	14	14	13
gene_251	0	0	0	1	8	11	4	7	1	4	7	4
gene_2510	0	0	0	0	15	25	5	4	18	10	16	8
gene_2511	0	0	0	4	14	35	7	6	14	10	11	11
gene_2512	0	0	0	16	61	108	18	29	34	41	34	19
gene_2513	0	0	0	0	0	0	0	0	0	0	0	0
gene_2514	0	0	0	0	20	14	0	1	8	7	4	2
gene_2515	0	0	0	0	8	5	0	0	3	3	2	0
gene_2516	0	0	0	4	8	20	5	5	18	5	11	9
gene_2517	0	0	0	2	19	29	1	10	14	12	10	5
gene_2518	0	0	0	1	12	29	0	7	12	6	8	5
gene_2519	0	0	0	5	17	24	23	24	22	127	23	8
gene_252	0	0	0	1	4	19	2	0	14	3	2	5
gene_2520	0	0	0	1	1	2	0	0	1	0	0	0
gene_2521	0	0	0	4	12	18	0	10	10	3	7	2
gene_2522	0	0	0	0	13	14	1	7	11	7	7	3
gene_2523	0	0	0	3	11	15	4	11	4	7	11	4
gene_2524	0	0	0	0	1	1	0	0	0	3	1	0
gene_2525	0	0	0	1	42	51	0	5	9	9	10	8
gene_2526	0	0	0	41	345	489	72	119	167	189	100	62
gene_2527	0	0	0	0	0	0	0	0	0	0	0	0
gene_2528	0	0	0	0	2	0	0	0	0	0	0	0
gene_2529	0	0	0	7	10	18	3	5	9	9	7	7
gene_253	0	0	0	1	22	36	11	6	18	10	28	10
gene_2530	0	0	0	2	6	14	0	2	2	1	1	2
gene_2531	0	0	0	0	5	10	0	3	1	2	3	2
gene_2532	0	0	0	6	16	17	0	4	10	6	12	5
gene_2533	0	0	0	3	40	27	7	9	12	16	10	4
gene_2534	0	0	0	0	0	0	0	0	0	1	1	0
gene_2535	0	0	0	7	77	118	18	22	40	29	30	18
gene_2536	0	0	0	4	71	95	36	52	49	268	217	60
gene_2537	0	0	0	1	6	6	0	5	3	2	1	1
gene_2538	0	0	0	5	6	6	7	29	21	111	82	25
gene_2539	0	0	0	10	19	35	7	17	40	18	34	7
gene_254	0	0	0	0	0	0	0	0	0	1	0	0
gene_2540	0	0	0	3	24	43	12	9	12	10	16	4
gene_2541	0	0	0	1	0	3	3	3	2	0	2	0
gene_2542	0	0	0	2	7	18	16	15	32	36	36	8
gene_2543	0	0	0	1	12	18	1	3	5	7	8	0
gene_2544	0	0	0	0	6	5	0	1	3	2	0	0
gene_2545	0	0	0	5	20	13	4	11	13	10	8	4
gene_2546	0	0	0	0	0	0	0	0	3	0	0	0
gene_2547	0	0	0	9	14	9	18	23	40	11	26	11
gene_2548	0	0	0	11	27	39	7	13	29	11	8	9
gene_2549	0	0	0	9	101	149	11	14	60	26	22	17
gene_255	0	0	0	18	25	39	33	32	51	38	46	16
gene_2550	0	0	0	20	34	62	38	26	43	60	61	24
gene_2551	0	0	0	11	38	43	3	9	15	32	18	14
gene_2552	0	0	0	10	40	69	14	19	23	25	32	9
gene_2553	0	0	0	0	5	6	1	2	3	2	3	1
gene_2554	0	0	0	0	0	1	0	0	0	0	0	0
gene_2555	0	0	0	0	1	0	0	0	0	0	0	0
gene_2556	0	0	0	1	5	10	0	3	0	1	3	2
gene_2557	0	0	0	14	54	85	13	21	41	22	21	8
gene_2558	0	0	0	1	1	3	0	1	2	10	6	0
gene_2559	0	0	0	0	1	1	4	2	3	2	3	4
gene_256	0	0	0	2	0	0	0	0	0	2	0	0
gene_2560	0	0	0	0	0	1	0	0	0	0	0	0
gene_2561	0	0	0	0	6	3	2	3	1	6	6	2
gene_2562	0	0	0	0	0	0	0	0	0	0	0	0
gene_2563	0	0	0	16	31	52	10	26	45	25	29	16
gene_2564	0	0	0	0	1	0	1	0	0	0	0	0
gene_2565	0	0	0	0	1	5	0	4	1	1	3	1
gene_2566	0	0	0	3	2	10	6	5	13	5	9	4
gene_2567	0	0	0	1	4	12	5	10	8	20	8	6
gene_2568	0	0	0	107	502	701	103	182	359	361	270	149
gene_2569	0	0	0	7	54	55	10	31	42	50	35	17
gene_257	0	0	0	0	2	3	1	0	3	1	1	0
gene_2570	0	0	0	0	21	23	3	4	14	5	11	4
gene_2571	0	0	0	0	1	6	0	1	1	1	0	0
gene_2572	0	0	0	47	190	334	73	100	153	142	202	108
gene_2573	0	0	0	2	5	17	1	3	13	7	1	2
gene_2574	0	0	0	0	0	0	1	0	0	0	0	0
gene_2575	0	0	0	4	36	67	13	14	39	10	25	9
gene_2576	0	0	0	18	90	143	48	77	114	90	88	41
gene_2577	0	0	0	22	46	74	23	43	54	92	84	37
gene_2578	0	0	0	5	31	45	5	15	15	12	13	5
gene_2579	0	0	0	21	49	67	22	39	53	69	69	29
gene_258	0	0	0	26	65	112	33	98	78	96	126	76
gene_2580	0	0	0	2	10	15	9	9	11	23	19	6
gene_2581	0	0	0	0	24	27	0	3	6	7	1	4
gene_2582	0	0	0	0	0	1	0	3	2	0	0	0
gene_2583	0	0	0	11	27	37	6	12	21	21	17	12
gene_2584	0	0	0	0	7	8	0	3	4	5	2	3
gene_2585	0	0	0	2	4	5	2	2	3	4	3	1
gene_2586	0	0	0	8	12	19	2	13	20	10	8	5
gene_2587	0	0	0	4	22	40	6	14	24	15	16	6
gene_2588	0	0	0	0	0	0	0	0	0	0	0	0
gene_2589	0	0	0	11	18	48	11	12	6	23	13	17
gene_259	0	0	0	4	30	34	5	17	20	10	23	3
gene_2590	0	0	0	3	3	3	4	7	1	13	2	3
gene_2591	0	0	0	0	0	0	0	0	1	2	1	0
gene_2592	0	0	0	6	21	53	4	8	12	8	14	5
gene_2593	0	0	0	24	99	123	13	36	40	57	51	19
gene_2594	0	0	0	2	12	18	3	3	9	7	7	4
gene_2595	0	0	0	0	0	0	0	1	0	0	1	0
gene_2596	0	0	0	0	0	0	0	0	0	0	0	0
gene_2597	0	0	0	0	0	0	3	0	0	1	1	1
gene_2598	0	0	0	2	6	1	3	3	0	3	7	4
gene_2599	0	0	0	7	30	41	6	8	23	33	21	14
gene_26	0	0	0	4	13	23	4	12	8	10	7	8
gene_260	0	0	0	0	11	9	0	2	9	6	2	2
gene_2600	0	0	0	4	7	16	8	17	18	15	17	5
gene_2601	0	0	0	10	39	83	19	23	28	40	27	10
gene_2602	0	0	0	14	47	64	19	44	48	68	45	28
gene_2603	0	0	0	0	0	0	0	0	0	0	0	0
gene_2604	0	0	0	0	0	0	0	0	0	0	0	0
gene_2605	1	0	0	72	342	566	316	509	860	930	966	530
gene_2606	0	0	0	8	11	34	2	7	11	13	5	10
gene_2607	0	0	0	5	14	23	8	2	10	10	11	3
gene_2608	0	0	0	2	18	21	1	2	8	9	2	0
gene_2609	0	0	0	0	0	2	0	0	0	0	0	0
gene_261	0	0	0	0	5	7	0	1	8	1	0	0
gene_2610	0	0	0	7	23	40	13	11	18	35	9	6
gene_2611	0	0	0	0	0	4	0	1	2	4	4	3
gene_2612	0	0	0	0	0	4	0	0	0	3	1	0
gene_2613	0	0	0	0	0	0	0	0	2	0	0	3
gene_2614	0	0	0	9	35	53	20	13	22	51	14	17
gene_2615	0	0	0	6	34	66	15	18	26	28	19	14
gene_2616	0	0	0	10	24	46	23	17	35	37	41	25
gene_2617	0	0	0	12	10	26	1	17	9	18	9	6
gene_2618	0	0	0	0	8	6	1	2	0	7	2	3
gene_2619	0	0	0	4	10	27	5	6	11	18	13	9
gene_262	0	0	0	52	221	291	64	95	209	188	115	44
gene_2620	0	0	0	0	9	9	4	6	13	5	10	3
gene_2621	0	0	0	2	5	11	1	2	5	6	6	0
gene_2622	0	0	0	1	1	5	0	1	1	0	2	1
gene_2623	0	0	0	13	71	99	14	16	38	27	29	16
gene_2624	0	0	0	4	25	27	6	7	16	12	17	6
gene_2625	0	0	0	1	2	9	2	4	1	4	6	2
gene_2626	0	0	0	4	39	67	12	18	20	18	19	16
gene_2627	0	0	0	1	6	10	2	6	1	11	3	2
gene_2628	0	0	0	0	3	5	0	0	4	0	0	0
gene_2629	0	0	0	4	5	7	0	2	4	4	1	3
gene_263	0	0	0	0	0	0	0	0	0	0	0	0
gene_2630	0	0	0	21	117	222	13	51	62	61	47	21
gene_2631	0	0	0	3	24	31	6	12	18	20	19	1
gene_2632	0	0	0	2	6	8	4	6	15	11	5	2
gene_2633	0	0	0	3	5	10	8	5	12	16	12	8
gene_2634	0	0	0	0	0	0	0	0	0	0	0	0
gene_2635	0	0	0	14	68	107	10	28	21	50	33	13
gene_2636	0	0	0	0	0	0	0	0	0	0	0	0
gene_2637	0	0	0	0	0	2	0	1	0	1	0	0
gene_2638	0	0	0	4	10	8	3	3	12	11	10	11
gene_2639	0	0	0	2	26	45	0	5	26	20	12	9
gene_264	0	0	0	0	2	1	0	0	0	0	0	0
gene_2640	0	0	0	0	0	0	1	0	2	3	2	0
gene_2641	0	0	0	3	5	9	1	1	7	6	3	2
gene_2642	0	0	0	8	35	43	11	14	24	36	19	13
gene_2643	0	0	0	31	59	90	72	134	164	125	126	89
gene_2644	0	0	0	0	1	5	0	2	2	5	7	4
gene_2645	0	0	0	7	29	70	10	15	32	28	14	13
gene_2646	0	0	0	0	0	0	0	0	0	0	0	0
gene_2647	0	0	0	2	15	14	8	5	13	10	14	7
gene_2648	0	0	0	2	5	12	4	6	7	6	6	2
gene_2649	0	0	0	0	0	3	1	2	2	2	7	1
gene_265	0	0	0	4	5	12	4	3	3	7	4	1
gene_2650	0	0	0	1	1	3	0	0	1	1	2	1
gene_2651	0	0	0	15	52	112	18	51	50	42	48	24
gene_2652	0	0	0	3	136	161	17	19	45	16	24	10
gene_2653	0	0	0	1	6	6	0	1	1	8	0	4
gene_2654	0	0	0	59	150	314	44	89	129	89	86	35
gene_2655	0	0	0	7	10	30	3	9	16	12	3	1
gene_2656	0	0	0	25	122	158	26	46	73	86	50	27
gene_2657	0	0	0	1	31	42	14	15	25	22	30	13
gene_2658	0	0	0	0	0	0	0	0	0	0	0	0
gene_2659	0	0	0	0	0	0	0	0	0	0	0	0
gene_266	0	0	0	0	1	3	1	0	4	0	2	0
gene_2660	0	0	0	5	17	29	7	7	15	8	4	5
gene_2661	0	0	0	0	0	0	0	0	0	0	0	0
gene_2662	0	0	0	12	77	129	8	12	53	41	27	12
gene_2663	0	0	0	3	5	6	1	1	4	5	3	0
gene_2664	0	0	0	0	0	0	0	0	0	0	0	0
gene_2665	0	0	0	6	23	46	4	3	16	7	14	5
gene_2666	0	0	0	0	5	9	0	0	0	0	2	0
gene_2667	0	0	0	0	0	0	0	0	0	0	0	0
gene_2668	0	0	0	11	85	107	4	25	47	22	26	22
gene_2669	0	0	0	13	116	187	5	44	82	52	51	23
gene_267	0	0	0	11	19	39	4	8	18	25	14	8
gene_2670	0	0	0	19	84	104	10	29	37	45	39	19
gene_2671	0	0	0	35	339	425	43	91	164	83	115	38
gene_2672	0	0	0	0	0	0	0	0	0	0	0	0
gene_2673	0	0	0	1	11	26	3	9	11	7	9	3
gene_2674	0	0	0	0	0	0	0	0	1	0	0	0
gene_2675	0	0	0	0	0	0	0	0	0	0	0	0
gene_2676	0	0	0	0	5	5	0	0	2	2	0	0
gene_2677	0	0	0	6	17	26	0	3	2	14	1	4
gene_2678	0	0	0	16	68	127	9	39	55	60	38	16
gene_2679	0	0	0	0	2	0	0	0	1	0	0	0
gene_268	0	0	0	1	4	4	1	0	5	1	0	0
gene_2680	0	0	0	0	4	1	0	0	2	0	8	0
gene_2681	0	0	0	1	2	4	2	0	2	2	3	0
gene_2682	0	0	0	4	16	25	4	1	5	7	1	7
gene_2683	0	0	0	3	6	23	5	2	4	9	5	3
gene_2684	0	0	0	0	0	0	1	0	1	0	2	0
gene_2685	0	0	0	0	1	2	0	2	6	3	0	0
gene_2686	0	0	0	0	0	0	0	1	0	0	0	0
gene_2687	0	0	0	0	0	1	0	1	0	0	2	0
gene_2688	0	0	0	4	16	13	2	6	9	4	6	3
gene_2689	0	0	0	41	273	362	55	81	133	135	107	66
gene_269	0	0	0	11	21	53	13	6	27	16	15	12
gene_2690	0	0	0	52	213	295	87	180	212	207	199	116
gene_2691	0	0	0	2	24	32	5	6	26	10	21	5
gene_2692	0	0	0	0	0	0	0	0	0	0	0	0
gene_2693	0	0	0	0	0	0	1	1	1	0	1	2
gene_2694	0	0	0	6	9	16	3	3	13	8	10	2
gene_2695	0	0	0	4	11	26	4	6	14	13	15	7
gene_2696	0	0	0	28	85	125	30	65	105	74	68	38
gene_2697	0	0	0	22	108	196	22	35	75	128	75	53
gene_2698	0	0	0	0	7	18	1	4	14	10	4	1
gene_2699	0	0	0	5	14	48	6	10	22	14	23	12
gene_27	0	0	0	2	12	10	1	5	5	4	5	2
gene_270	0	0	0	0	0	0	0	0	0	0	0	0
gene_2700	0	0	0	1	2	4	0	2	6	4	4	1
gene_2701	0	0	0	17	63	93	28	43	58	92	68	28
gene_2702	0	0	0	5	11	2	7	9	7	6	3	9
gene_2703	0	0	0	2	4	2	2	0	9	3	3	1
gene_2704	0	0	0	7	11	8	3	12	7	7	6	3
gene_2705	0	0	0	1	1	3	1	3	7	4	4	1
gene_2706	0	0	0	1	1	7	7	18	30	23	12	9
gene_2707	0	0	0	11	28	19	14	10	30	24	24	7
gene_2708	0	0	0	2	17	24	13	6	11	7	8	7
gene_2709	0	0	0	0	1	3	0	1	3	0	1	2
gene_271	0	0	0	3	3	15	0	2	2	7	5	4
gene_2710	0	0	0	5	26	55	15	21	26	14	15	11
gene_2711	0	0	0	3	9	12	1	4	9	6	6	1
gene_2712	0	0	0	4	13	25	1	9	10	2	8	2
gene_2713	0	0	0	3	28	49	3	5	29	20	9	7
gene_2714	0	0	0	31	138	227	36	64	94	94	87	40
gene_2715	0	0	0	4	40	51	13	18	20	17	17	17
gene_2716	0	0	0	1	8	4	2	1	4	6	5	6
gene_2717	0	0	0	0	4	7	2	8	7	5	5	3
gene_2718	0	0	0	2	13	19	0	7	7	16	12	3
gene_2719	0	0	0	24	95	167	20	34	75	38	42	19
gene_272	0	0	0	8	37	59	12	19	39	40	37	12
gene_2720	0	0	0	52	80	97	17	13	11	28	16	6
gene_2721	0	0	0	6	42	68	6	17	22	39	20	12
gene_2722	0	0	0	2	16	32	31	20	38	40	14	8
gene_2723	0	0	0	3	15	17	2	7	11	4	2	4
gene_2724	0	0	0	0	24	29	20	11	31	25	14	9
gene_2725	0	0	0	1	17	29	5	7	10	12	19	6
gene_2726	0	0	0	0	0	1	2	3	3	11	9	1
gene_2727	0	0	0	29	106	167	21	40	62	67	56	31
gene_2728	0	0	0	7	25	53	8	12	21	15	20	8
gene_2729	0	0	0	15	22	40	5	17	19	14	10	8
gene_273	0	0	0	1	6	6	2	1	6	13	8	1
gene_2730	0	0	0	12	25	39	19	24	32	18	27	11
gene_2731	0	0	0	0	0	0	0	0	0	0	0	0
gene_2732	0	0	0	0	0	0	0	0	0	0	0	0
gene_2733	0	0	0	0	0	0	0	0	0	0	0	0
gene_2734	0	0	0	9	47	76	20	19	31	84	29	21
gene_2735	0	0	0	1	5	5	2	3	4	3	6	1
gene_2736	0	0	0	0	0	0	0	0	0	0	0	0
gene_2737	0	0	0	3	44	54	1	2	9	17	16	6
gene_2738	0	0	0	3	1	5	1	0	3	8	11	3
gene_2739	0	0	0	256	1480	2082	321	445	869	968	624	390
gene_274	0	0	0	0	3	7	1	2	0	1	1	0
gene_2740	0	0	0	1	10	8	4	2	4	3	4	5
gene_2741	0	0	0	2	19	20	5	5	8	13	7	1
gene_2742	0	0	0	3	28	17	5	14	7	11	10	2
gene_2743	0	0	0	13	25	49	8	12	20	14	13	14
gene_2744	0	0	0	8	19	29	6	10	20	13	13	9
gene_2745	0	0	0	4	8	15	10	7	8	12	11	11
gene_2746	0	0	0	14	42	58	12	23	42	33	38	15
gene_2747	0	0	0	8	61	82	22	23	33	56	26	22
gene_2748	0	0	0	2	3	7	1	7	7	2	4	5
gene_2749	0	0	0	0	2	0	0	0	0	0	0	0
gene_275	0	0	0	6	32	41	6	5	35	22	15	5
gene_2750	0	0	0	0	3	1	0	1	6	0	1	0
gene_2751	0	0	0	18	49	80	15	14	26	31	38	14
gene_2752	0	0	0	0	8	6	0	1	8	2	3	3
gene_2753	0	0	0	0	0	0	0	0	0	1	0	0
gene_2754	0	0	0	17	76	139	21	35	37	51	42	19
gene_2755	0	0	0	9	51	74	23	28	52	43	42	16
gene_2756	0	0	0	1	8	0	0	1	4	11	6	0
gene_2757	0	0	0	6	15	10	2	2	1	4	4	4
gene_2758	0	0	0	0	0	0	0	0	0	0	0	0
gene_2759	0	0	0	0	0	0	0	0	1	0	0	0
gene_276	0	0	0	2	8	23	1	11	12	37	41	8
gene_2760	0	0	0	1	5	14	3	11	7	15	13	4
gene_2761	0	0	0	1	1	0	1	0	6	2	3	0
gene_2762	0	0	0	1	17	25	7	6	14	5	15	9
gene_2763	0	0	0	1	2	4	1	1	0	0	0	0
gene_2764	0	0	0	0	9	5	0	4	4	3	7	0
gene_2765	0	0	0	6	15	35	1	7	8	5	2	2
gene_2766	0	0	0	5	36	45	7	6	12	9	10	6
gene_2767	0	0	0	7	11	14	1	3	7	6	12	3
gene_2768	0	0	0	5	6	8	12	17	31	7	9	10
gene_2769	0	0	0	0	0	0	0	0	0	0	0	0
gene_277	0	0	0	1	19	24	6	6	11	8	10	3
gene_2770	0	0	0	1	2	12	2	6	4	1	4	1
gene_2771	0	0	0	16	33	47	47	48	52	94	64	28
gene_2772	0	0	0	5	42	58	12	21	41	33	52	20
gene_2773	0	0	0	1	1	0	2	4	2	3	3	0
gene_2774	0	0	0	0	2	2	0	4	1	10	5	6
gene_2775	0	0	0	9	46	84	9	7	32	12	13	11
gene_2776	0	0	0	1	58	64	6	7	19	9	19	1
gene_2777	0	0	0	2	23	36	5	18	21	13	6	6
gene_2778	0	0	0	0	5	7	0	0	2	0	1	2
gene_2779	0	0	0	0	1	2	0	0	0	0	0	0
gene_278	0	0	0	0	0	2	0	1	0	0	0	0
gene_2780	0	0	0	0	0	1	0	0	0	0	0	0
gene_2781	0	0	0	3	8	12	8	8	13	17	6	9
gene_2782	0	0	0	2	8	9	12	3	6	10	9	2
gene_2783	0	0	0	5	10	20	1	4	1	6	8	0
gene_2784	0	0	0	7	59	91	31	20	40	39	22	27
gene_2785	0	0	0	4	14	37	3	8	14	12	14	4
gene_2786	0	0	0	8	18	28	3	9	23	22	12	11
gene_2787	0	0	0	3	13	19	1	7	14	7	12	1
gene_2788	0	0	0	0	0	0	0	0	0	0	0	0
gene_2789	0	0	0	1	6	12	5	7	7	7	12	4
gene_279	0	0	0	3	5	10	5	6	12	19	8	4
gene_2790	0	0	0	1	18	13	6	4	12	8	8	7
gene_2791	0	0	0	0	4	3	0	0	0	0	0	0
gene_2792	0	0	0	31	81	156	17	49	69	51	45	33
gene_2793	0	0	0	8	6	20	9	5	15	4	7	8
gene_2794	0	0	0	2	17	9	6	4	9	4	3	2
gene_2795	0	0	0	1	3	0	1	0	1	1	1	1
gene_2796	0	0	0	1	0	1	0	2	0	1	2	1
gene_2797	0	0	0	64	224	330	105	161	236	224	176	82
gene_2798	0	0	0	2	7	14	2	8	8	5	10	1
gene_2799	0	0	0	1	12	34	4	6	18	19	17	9
gene_28	0	0	0	4	10	24	5	6	15	7	11	6
gene_280	0	0	0	3	26	46	1	2	12	17	9	10
gene_2800	0	0	0	3	18	21	4	10	14	18	13	9
gene_2801	0	0	0	38	168	242	68	88	147	133	150	61
gene_2802	0	0	0	0	1	0	0	0	0	1	1	0
gene_2803	0	0	0	0	1	5	0	0	0	0	0	1
gene_2804	0	0	0	0	0	0	0	0	0	0	0	0
gene_2805	0	0	0	5	20	19	5	9	25	13	11	3
gene_2806	0	0	0	3	19	21	2	6	12	6	1	3
gene_2807	0	0	0	0	6	16	4	5	15	7	12	1
gene_2808	0	0	0	0	0	0	0	0	0	0	0	0
gene_2809	0	0	0	9	42	35	14	15	33	46	27	9
gene_281	0	0	0	0	6	6	1	3	1	2	0	1
gene_2810	0	0	0	0	0	0	0	0	0	0	0	0
gene_2811	0	0	0	1	11	25	5	5	5	14	11	2
gene_2812	0	0	0	15	52	95	16	10	42	59	24	15
gene_2813	0	0	0	0	1	0	0	0	1	1	1	0
gene_2814	0	0	0	1	11	17	0	2	6	11	5	2
gene_2815	0	0	0	3	10	21	2	6	11	3	10	5
gene_2816	0	0	0	2	2	4	1	1	1	1	4	1
gene_2817	0	0	0	0	2	0	0	0	0	0	0	0
gene_2818	0	0	0	2	4	6	8	2	4	3	0	1
gene_2819	0	0	0	2	5	2	8	2	17	16	10	9
gene_282	0	0	0	8	22	33	6	16	10	17	10	8
gene_2820	0	0	0	8	23	18	34	19	49	70	68	18
gene_2821	0	0	0	16	18	33	7	12	16	27	25	8
gene_2822	0	0	0	1	4	9	1	3	0	2	2	1
gene_2823	0	0	0	3	2	0	0	2	2	4	5	4
gene_2824	0	0	0	2	2	6	2	3	3	5	10	8
gene_2825	0	0	0	0	0	0	0	0	0	0	0	0
gene_2826	0	0	0	2	6	7	2	6	9	6	4	1
gene_2827	0	0	0	4	4	6	12	16	57	32	13	18
gene_2828	0	0	0	1	7	8	0	2	3	1	1	0
gene_2829	0	0	0	1	9	10	1	1	6	3	10	0
gene_283	0	0	0	0	5	12	4	7	7	6	4	6
gene_2830	0	0	0	34	130	200	43	69	110	148	114	50
gene_2831	0	0	0	0	1	7	1	3	1	2	0	1
gene_2832	0	0	0	0	0	0	0	0	0	0	0	0
gene_2833	0	0	0	5	30	25	4	10	15	11	15	5
gene_2834	0	0	0	2	14	16	1	11	7	1	3	0
gene_2835	0	0	0	0	7	4	2	0	3	4	2	0
gene_2836	0	0	0	11	22	44	10	24	26	28	32	26
gene_2837	0	0	0	0	2	2	1	2	0	0	1	4
gene_2838	0	0	0	11	88	199	14	13	42	47	35	26
gene_2839	0	0	0	0	0	0	0	0	0	0	0	0
gene_284	0	0	0	6	14	4	0	4	7	4	6	3
gene_2840	0	0	0	9	33	53	15	23	30	20	48	7
gene_2841	0	0	0	11	64	73	11	35	48	63	39	20
gene_2842	0	0	0	16	72	79	19	18	43	25	29	12
gene_2843	0	0	0	0	7	11	0	1	4	7	3	3
gene_2844	0	0	0	0	2	6	6	4	3	5	2	2
gene_2845	0	0	0	2	7	9	4	1	3	4	1	2
gene_2846	0	0	0	2	10	19	2	7	5	19	15	2
gene_2847	0	0	0	55	121	216	76	142	197	170	207	81
gene_2848	0	0	0	1	14	6	1	6	6	7	7	1
gene_2849	0	0	0	0	1	3	1	1	1	2	1	0
gene_285	0	0	0	2	13	26	5	3	10	7	6	1
gene_2850	0	0	0	13	34	36	7	21	11	11	13	6
gene_2851	0	0	0	0	1	5	0	3	1	2	3	1
gene_2852	0	0	0	0	0	0	0	1	0	1	1	0
gene_2853	0	0	0	0	0	2	0	1	0	1	1	1
gene_2854	0	0	0	0	1	3	0	0	0	0	0	0
gene_2855	0	0	0	0	0	0	0	0	0	0	0	0
gene_2856	0	0	0	0	0	0	0	0	0	0	0	0
gene_2857	0	0	0	0	0	0	0	0	0	0	0	0
gene_2858	0	0	0	0	0	0	0	0	0	0	0	0
gene_2859	0	0	0	0	2	2	0	1	0	0	0	0
gene_286	0	0	0	16	69	113	13	27	65	28	42	20
gene_2860	0	0	0	13	32	71	22	24	45	40	38	22
gene_2861	0	0	0	3	4	2	2	1	2	4	5	0
gene_2862	0	0	0	0	4	6	1	3	2	8	0	1
gene_2863	0	0	0	0	4	4	0	0	0	2	0	0
gene_2864	0	0	0	0	0	0	0	0	0	0	0	0
gene_2865	0	0	0	1	2	4	2	0	3	3	0	1
gene_2866	0	0	0	10	26	30	11	12	29	20	19	14
gene_2867	0	0	0	3	10	6	1	6	2	4	3	0
gene_2868	0	0	0	36	77	139	16	39	42	54	48	23
gene_2869	0	0	1	74	363	513	130	184	247	95	155	103
gene_287	0	0	0	0	2	3	0	0	1	0	0	1
gene_2870	0	0	0	9	19	35	5	8	19	13	11	6
gene_2871	0	0	0	5	6	11	2	5	12	13	6	5
gene_2872	0	0	0	5	32	24	4	15	16	11	5	0
gene_2873	0	0	0	1	27	39	2	5	15	4	3	4
gene_2874	0	0	0	3	6	16	1	2	0	0	1	0
gene_2875	0	0	0	1	0	1	0	0	0	1	0	0
gene_2876	0	0	0	35	131	171	14	33	44	69	34	23
gene_2877	0	0	0	3	9	6	1	5	3	5	4	3
gene_2878	0	0	0	0	1	3	0	0	2	8	2	6
gene_2879	0	0	0	0	8	5	1	2	4	0	2	0
gene_288	0	0	0	0	0	0	0	0	0	0	0	0
gene_2880	0	0	0	10	69	119	17	4	37	14	15	3
gene_2881	0	0	0	0	1	1	3	6	2	15	4	10
gene_2882	0	0	0	0	4	2	4	3	7	8	3	3
gene_2883	0	0	0	1	1	3	1	2	0	2	2	1
gene_2884	0	0	0	0	0	0	0	0	0	0	0	1
gene_2885	0	0	0	3	7	15	0	3	6	0	1	2
gene_2886	0	0	0	0	0	0	0	0	0	0	0	0
gene_2887	0	0	0	0	0	0	0	0	0	0	0	0
gene_2888	0	0	0	0	0	0	0	0	0	0	0	0
gene_2889	0	0	0	0	0	0	0	0	0	0	0	0
gene_289	0	0	0	0	4	5	2	0	0	0	0	0
gene_2890	0	0	0	0	0	0	0	0	0	0	0	0
gene_2891	0	0	0	0	2	5	0	1	0	0	0	0
gene_2892	0	0	0	0	2	1	0	0	0	1	0	0
gene_2893	0	0	0	10	43	68	11	12	34	28	43	15
gene_2894	0	0	0	14	80	123	19	36	59	52	89	32
gene_2895	0	0	0	0	4	14	3	0	5	10	5	3
gene_2896	0	0	0	1	2	15	0	1	6	1	0	0
gene_2897	0	0	0	5	12	14	4	7	2	11	6	0
gene_2898	0	0	0	14	40	64	5	30	37	39	33	15
gene_2899	0	0	0	7	14	23	2	4	10	6	4	8
gene_29	0	0	0	3	56	79	7	22	32	42	24	16
gene_290	0	0	0	0	0	0	0	0	0	0	0	0
gene_2900	0	0	0	9	28	34	6	16	21	20	12	3
gene_2901	0	0	0	1	3	10	3	2	4	0	5	1
gene_2902	0	0	0	23	49	85	22	18	46	32	29	10
gene_2903	0	0	0	0	3	6	2	1	2	0	3	0
gene_2904	0	0	0	1	12	15	2	2	9	9	8	1
gene_2905	0	0	0	6	29	37	5	6	19	21	11	7
gene_2906	0	0	0	0	5	3	0	0	4	2	5	0
gene_2907	0	0	0	2	10	25	2	11	13	17	11	1
gene_2908	0	0	0	3	7	12	0	3	8	4	7	2
